nquest,comprens,ita,veroaf,veroab,verored,klima,facil,INTS,durata
922344,7,8,8,6,5,8,8,8,42
922348,7,8,8,8,8,8,9,8,36
922350,7,8,6,7,7,8,8,8,57
922352,7,7,8,8,8,8,8,8,58
922353,7,8,8,8,8,8,8,8,64
922354,8,7,7,8,7,8,8,8,53
922357,6,6,6,6,6,6,6,6,48
922363,7,8,8,8,8,8,8,8,52
922367,6,6,6,6,7,6,6,6,64
922371,6,6,6,6,6,6,6,6,54
922373,9,8,8,8,8,7,7,8,55
922376,6,7,7,7,7,7,7,7,50
922378,8,8,8,8,8,8,8,8,54
922380,6,7,7,7,7,8,8,8,40
922385,3,8,5,6,5,6,6,4,34
922386,5,9,5,9,3,9,4,5,50
922393,10,10,10,10,10,10,10,10,43
922406,4,6,3,4,3,6,4,3,17
922412,3,2,1,1,1,1,1,1,31
922415,8,9,1,1,1,2,3,1,26
922416,9,10,10,10,10,10,10,10,17
922418,8,8,1,6,1,1,5,2,22
922428,8,8,8,8,9,9,9,9,71
922429,7,8,8,8,7,8,8,8,52
922432,8,7,7,7,7,9,7,7,62
922434,7,7,7,8,7,7,7,7,46
922435,8,8,8,8,8,9,7,8,59
922440,7,7,7,7,7,7,8,8,45
922449,7,8,8,8,9,9,9,9,47
922450,7,7,7,7,7,7,7,7,59
922475,9,10,10,7,6,10,10,9,59
922476,10,10,10,9,6,10,10,9,47
922477,9,10,10,7,6,10,10,9,61
922478,9,9,9,6,5,7,7,8,84
922480,10,10,7,7,6,9,8,8,28
922481,10,10,10,7,5,9,10,10,33
922486,10,10,10,8,6,10,10,10,75
922487,10,10,10,7,5,9,10,10,54
922493,7,6,7,5,1,6,7,7,49
922496,10,10,10,10,10,10,10,10,49
922504,10,10,10,8,7,10,9,9,192
922506,7,10,9,3,3,9,9,9,56
922508,10,10,10,6,8,10,10,10,36
922516,8,8,7,6,6,8,8,8,46
922517,8,8,7,6,5,7,8,7,22
922521,8,8,8,8,8,8,8,8,24
922524,5,6,6,7,7,8,5,7,21
922527,7,7,7,7,7,7,7,7,24
922535,8,8,8,8,8,10,8,8,46
922536,7,9,7,8,7,9,7,8,40
922537,9,8,8,5,5,8,8,8,39
922563,8,8,8,8,5,8,8,8,71
922564,7,7,8,8,8,8,7,7,55
922565,8,8,8,9,8,8,7,8,57
922566,10,10,8,10,10,10,9,10,52
922567,8,8,4,8,8,6,7,7,51
922568,9,9,9,9,9,9,9,9,56
922569,8,9,8,9,8,9,8,8,45
922572,8,8,9,9,8,8,7,9,56
922578,9,9,6,8,8,9,9,8,65
922581,8,9,7,9,9,8,8,8,34
922588,8,10,7,9,10,10,9,9,37
922589,9,9,7,9,9,9,9,9,69
922616,7,7,7,8,7,6,6,5,68
922617,6,7,5,5,5,5,5,4,17
922622,5,5,6,6,5,6,5,5,26
922624,6,6,5,7,7,5,5,5,57
922628,6,6,6,6,5,6,6,6,43
922629,5,5,5,5,4,4,5,3,47
922635,4,6,6,6,7,6,4,3,32
922636,8,8,8,8,8,8,6,7,46
922638,7,7,7,8,8,8,7,5,56
922640,6,6,6,6,6,6,6,6,46
922646,5,4,4,6,6,5,4,4,21
922648,6,6,6,6,6,7,6,5,35
922651,7,7,6,9,6,10,10,10,44
922657,4,8,7,8,4,3,6,3,29
922661,5,10,10,8,8,10,7,5,36
922671,5,10,6,10,10,10,10,10,59
922672,5,10,10,10,10,10,8,5,29
922677,5,5,4,6,4,6,6,6,65
922681,10,10,10,10,10,10,10,10,45
922692,5,9,9,9,9,9,9,5,19
922706,6,7,6,6,6,6,6,5,18
922708,6,7,6,7,6,7,6,5,66
922711,6,6,6,7,7,7,6,6,15
922714,8,7,7,8,8,7,7,7,48
922719,4,4,3,3,3,3,3,2,19
922723,5,6,6,7,6,7,6,4,41
922724,8,7,8,8,7,6,8,8,67
922725,8,8,7,8,7,8,7,6,92
922726,9,10,9,7,8,9,9,5,39
922752,7,6,6,6,5,5,5,6,38
922757,6,6,6,8,8,7,5,2,41
922758,5,6,5,7,6,5,5,4,28
922761,9,9,9,7,7,7,6,6,39
922763,4,6,6,6,6,6,5,3,16
922769,2,2,6,7,8,4,4,1,18
922781,6,6,5,5,5,6,4,5,18
922796,7,9,8,8,6,10,9,8,20
922800,7,10,5,10,5,10,9,6,27
922803,5,10,6,9,9,10,7,9,57
922805,6,9,4,8,7,10,8,10,47
922814,7,10,10,10,8,10,8,10,39
922816,5,9,4,9,6,9,6,6,28
922821,4,5,4,5,5,5,5,5,22
922845,7,7,7,7,7,8,6,6,38
922846,7,8,7,7,7,7,6,7,40
922849,4,5,5,6,6,5,4,4,21
922852,5,6,7,8,9,7,6,4,36
922866,3,5,4,2,3,5,4,5,78
922872,8,8,8,8,8,6,5,4,44
922873,7,7,7,7,6,7,6,7,38
922875,7,7,7,7,5,6,6,7,33
922888,5,6,6,8,8,5,5,5,41
922891,10,10,6,10,10,10,7,10,43
922892,9,10,5,10,5,10,10,10,54
922894,10,10,10,10,10,10,10,10,51
922898,6,6,6,6,6,9,6,6,57
922903,6,6,6,6,6,6,6,6,62
922905,10,10,10,10,10,10,10,10,60
922935,8,8,8,8,8,8,8,8,23
922941,8,8,8,8,8,8,8,8,22
922981,9,9,9,9,9,9,9,9,106
922985,9,9,9,9,8,9,9,9,66
922987,8,8,8,9,8,9,8,8,51
922994,10,9,9,8,9,9,9,9,68
922998,8,8,8,8,8,8,8,8,83
922999,9,9,9,9,9,9,9,9,106
923002,8,8,9,9,9,9,9,9,69
923012,9,9,9,9,9,9,9,9,86
923033,9,8,8,8,7,8,8,8,20
923034,8,8,9,9,8,8,8,8,29
923041,7,8,9,8,8,8,8,8,23
923076,6,6,6,6,5,7,8,7,24
923079,7,7,7,6,6,4,4,4,40
923081,4,5,4,4,4,4,4,4,47
923082,6,6,6,7,7,7,7,7,31
923083,5,5,5,5,5,6,5,5,53
923084,6,6,6,6,6,6,6,6,45
923085,7,7,7,6,7,7,7,7,33
923123,4,5,4,4,5,6,5,4,12
923124,4,4,4,4,4,4,4,4,16
923126,5,5,4,4,5,4,4,4,33
923127,4,4,5,5,4,6,6,5,20
923129,7,7,6,7,7,6,6,6,19
923130,6,5,4,5,5,4,4,4,39
923131,7,7,7,7,7,7,7,7,28
923138,6,6,6,6,6,6,6,6,39
923166,10,10,10,10,10,10,10,10,90
923167,10,10,10,10,10,10,10,10,68
923168,10,10,10,10,10,10,10,10,31
923172,10,10,10,10,10,10,10,10,83
923174,10,10,10,8,8,8,8,10,101
923180,10,10,10,10,10,10,10,10,54
923188,5,5,5,5,5,5,5,5,20
923190,4,5,4,4,4,4,4,4,28
923196,5,5,6,6,5,5,6,5,29
923203,6,6,6,6,6,6,6,6,26
923204,7,7,6,7,7,5,5,5,26
923209,6,6,6,6,6,6,6,6,28
923211,10,10,10,10,10,10,10,10,92
923212,10,10,10,10,10,10,10,10,63
923213,5,5,5,5,5,5,5,5,69
923217,10,10,10,10,10,10,10,10,64
923219,10,7,6,10,8,10,7,10,35
923220,10,10,10,10,10,10,10,10,56
923221,5,10,10,10,10,10,5,5,66
923222,9,9,9,9,9,9,9,9,73
923225,10,10,10,10,10,10,10,10,47
923226,10,10,10,10,10,10,10,10,49
923227,10,10,10,10,10,10,10,10,49
923229,10,10,10,10,10,10,10,10,119
923258,10,10,10,10,10,10,10,10,78
923261,4,5,4,5,4,5,5,5,25
923266,7,7,3,6,6,8,4,3,52
923284,6,6,6,6,6,6,6,6,31
923289,5,6,6,6,6,5,5,5,30
923299,6,6,6,6,6,6,6,6,77
923304,7,7,8,7,7,7,7,7,31
923305,7,8,7,8,8,7,8,10,68
923306,10,10,10,10,10,10,10,10,49
923309,6,6,6,7,8,7,6,6,26
923310,9,8,9,8,9,8,8,8,32
923318,8,8,7,7,8,6,7,7,33
923322,10,9,9,9,9,8,9,9,48
923327,8,8,8,6,7,7,7,7,45
923346,10,10,10,10,10,9,9,10,80
923350,9,9,9,8,8,9,10,9,46
923351,9,9,9,10,9,9,9,9,32
923354,10,10,8,9,8,10,9,10,56
923355,7,7,7,6,7,6,7,7,23
923394,9,10,7,9,7,6,5,6,44
923397,8,9,7,9,10,9,7,7,29
923399,10,10,10,10,10,10,10,10,44
923402,9,9,10,8,9,9,9,9,31
923404,10,10,10,10,10,10,10,10,33
923405,10,10,10,10,10,10,10,10,38
923406,10,10,10,10,10,10,10,10,52
923407,9,8,8,9,8,7,7,8,35
923409,10,10,10,10,10,10,10,10,37
923414,10,10,9,9,9,9,9,10,41
923416,10,10,10,9,9,10,10,10,43
923418,7,6,7,7,8,6,6,6,21
923419,10,10,10,10,10,10,10,10,27
923421,10,10,10,10,10,10,10,10,37
923422,10,10,10,10,10,10,10,10,30
923423,10,10,10,10,10,10,10,10,33
923430,10,9,9,9,10,8,8,8,28
923436,6,6,7,6,6,10,6,6,20
923437,6,5,5,7,4,5,6,5,23
923438,10,10,10,10,10,10,10,10,46
923439,5,3,3,3,3,2,4,1,38
923441,8,9,8,8,7,10,8,8,20
923442,10,10,10,10,10,10,10,10,63
923443,10,10,10,10,10,10,10,9,63
923444,6,5,5,6,6,7,6,5,24
923446,5,8,8,6,6,8,6,5,19
923447,6,5,5,7,6,6,6,5,19
923482,6,6,6,6,7,7,6,6,32
923485,8,7,6,7,7,8,8,8,38
923489,6,6,7,7,8,8,8,8,45
923490,6,7,6,6,6,6,6,6,28
923491,8,7,8,7,8,7,7,7,57
923494,5,6,5,6,6,7,5,6,18
923496,7,8,6,5,8,9,7,6,34
923497,6,6,7,4,6,7,7,6,39
923498,8,8,9,8,7,8,8,9,76
923500,7,8,7,8,8,8,7,6,54
923501,8,8,7,8,8,7,7,6,45
923526,6,7,6,6,6,7,6,7,54
923530,8,8,8,8,7,8,7,8,84
923531,9,7,7,7,8,10,8,6,87
923532,8,8,9,9,8,8,8,8,70
923533,7,7,7,6,7,8,7,7,63
923534,9,9,9,9,8,8,8,9,57
923535,8,8,7,8,8,7,8,8,86
923541,7,8,8,7,7,8,8,7,68
923542,6,6,6,8,6,8,8,8,86
923574,10,10,10,10,10,10,10,10,49
923576,10,10,10,10,10,10,10,10,36
923577,10,10,10,10,10,10,10,10,41
923578,10,10,10,10,10,10,10,10,34
923580,10,10,10,10,10,10,10,10,39
923581,10,10,10,10,10,10,10,10,32
923583,10,10,10,10,10,10,10,10,23
923588,10,10,10,10,10,10,10,10,57
923624,5,4,4,4,4,7,6,5,21
923630,5,4,5,6,4,7,6,5,20
923635,7,7,7,6,7,8,7,8,30
923636,7,8,7,6,6,6,6,5,27
923639,10,10,9,9,9,9,9,6,29
923640,4,4,5,5,5,6,5,1,30
923642,6,6,6,5,6,5,5,4,20
923643,7,7,7,7,7,6,7,4,24
923645,7,6,6,6,5,9,5,6,20
923646,5,4,5,5,5,6,5,3,26
923647,5,4,6,6,6,6,5,3,23
923648,6,6,6,6,5,6,6,5,25
923649,9,8,8,7,6,7,8,7,19
923653,7,9,7,7,7,6,8,6,26
923654,7,9,9,6,6,7,8,6,21
923655,6,4,6,6,6,6,5,3,23
923657,4,6,6,5,6,7,5,1,16
923659,9,8,7,7,6,6,7,5,18
923660,8,7,7,6,5,7,7,6,21
923664,6,6,8,8,8,8,8,8,55
923677,6,7,7,8,8,8,8,8,40
923709,5,6,5,5,5,6,5,6,45
923711,6,7,7,7,7,7,7,7,45
923712,6,6,8,8,8,8,6,6,40
923729,8,7,7,6,7,7,7,7,18
923739,9,7,6,7,6,9,8,6,29
923741,6,8,7,6,5,6,6,6,33
923742,5,6,6,6,6,6,5,5,23
923746,8,8,6,6,6,7,7,5,22
923749,7,7,6,6,6,7,6,6,18
923750,8,9,7,7,7,9,9,7,19
923796,8,8,7,7,6,7,7,7,16
923801,6,5,6,7,6,5,5,4,34
923804,8,8,7,7,5,7,7,5,18
923805,6,6,5,5,4,6,6,4,16
923808,6,5,5,5,5,6,5,2,18
923809,6,6,6,6,6,6,6,4,20
923811,7,6,6,6,6,7,6,4,34
923818,4,3,3,3,2,4,4,1,24
923824,5,5,5,5,5,6,5,3,16
923833,7,6,6,6,5,6,6,4,18
923834,10,6,10,6,6,9,7,5,20
923835,7,7,6,6,4,6,5,1,24
923836,7,6,7,6,7,6,6,3,17
923837,6,5,5,5,6,6,5,1,68
923838,6,4,4,4,1,3,3,1,21
923844,5,4,5,6,4,4,5,2,16
923846,5,5,5,4,3,5,4,2,21
923850,5,6,6,5,3,4,4,1,34
923851,6,8,5,5,4,6,7,2,21
923853,7,7,6,6,5,7,6,7,22
923859,10,10,7,6,7,6,6,7,33
923861,5,7,6,5,4,7,5,5,24
923870,8,7,9,8,6,8,7,5,24
923873,7,8,6,6,4,7,6,4,32
923874,10,10,10,10,10,10,10,10,27
923881,8,8,8,7,6,9,9,6,23
923883,3,3,3,3,3,6,2,1,18
923887,9,8,9,10,8,10,10,10,49
923888,8,9,8,9,8,10,9,9,45
923891,10,9,10,10,10,10,10,10,30
923893,9,9,8,7,7,10,9,9,26
923895,10,9,10,10,9,10,10,9,31
923899,10,10,10,10,9,10,10,10,79
923900,9,8,10,8,9,10,9,8,57
923903,10,9,10,8,8,10,10,10,33
923907,9,8,9,10,9,8,8,6,39
923911,7,6,7,7,6,9,6,7,21
923912,8,7,8,9,6,9,8,6,33
923916,4,3,5,6,6,9,6,3,21
923919,6,6,6,8,6,9,6,6,38
923935,4,4,4,2,2,3,3,4,65
923940,4,4,4,3,2,3,3,3,56
923959,4,3,4,4,4,4,4,4,88
923976,5,6,5,6,5,5,5,5,39
923977,5,5,6,5,5,5,5,4,105
923978,3,3,2,2,3,2,1,3,46
923984,5,5,5,5,5,5,3,4,78
923987,5,5,5,5,6,5,5,5,110
923990,2,3,2,3,2,3,2,3,72
923991,4,5,4,4,5,4,4,4,51
923994,3,4,4,4,4,4,4,4,80
923999,4,3,3,4,3,4,4,4,80
924001,3,3,2,3,3,3,3,3,64
924005,5,5,5,5,5,5,5,5,75
924011,4,3,4,3,3,3,4,3,135
924013,4,5,4,4,4,4,4,4,92
924014,4,4,2,2,3,2,2,2,70
924016,5,6,5,4,4,4,5,5,43
924017,3,4,3,2,3,2,2,2,44
924020,4,4,3,4,3,4,4,3,32
924026,8,8,7,8,7,7,7,7,69
924029,6,6,5,6,5,5,5,6,55
924034,6,6,6,7,6,5,6,5,45
924035,8,8,7,8,6,7,7,8,56
924036,8,8,8,8,8,8,8,8,70
924041,7,8,8,8,8,8,8,8,58
924045,8,8,7,8,6,6,6,7,57
924068,9,8,9,9,7,10,9,10,37
924069,9,8,8,7,9,10,9,10,127
924070,9,8,8,9,10,9,9,9,37
924071,9,9,9,8,9,10,9,9,45
924072,5,5,8,8,8,7,7,8,43
924081,9,8,9,10,9,8,10,6,46
924082,7,7,10,10,10,9,6,10,129
924083,10,10,10,10,10,10,10,10,85
924087,8,7,7,9,9,8,8,7,46
924088,10,10,7,5,8,10,7,7,64
924093,7,7,8,9,8,9,9,7,36
924101,7,7,8,8,9,7,7,7,48
924106,7,7,9,9,8,9,8,8,39
924116,6,7,7,5,4,6,6,7,60
924120,8,8,7,7,7,5,5,7,30
924121,7,7,7,5,5,5,5,7,82
924122,8,8,7,7,7,7,7,7,37
924123,8,5,6,5,6,4,5,7,48
924126,6,6,6,6,6,6,6,7,32
924127,7,7,7,9,7,5,6,6,55
924134,7,7,7,7,7,7,7,7,69
924140,7,7,7,7,7,7,7,7,97
924141,7,6,6,7,7,6,5,6,60
924143,7,7,7,7,7,7,7,7,80
924156,4,4,5,4,3,4,3,5,50
924161,3,3,3,3,4,3,4,3,41
924162,4,5,4,4,4,5,5,5,44
924169,5,5,4,3,3,4,3,3,78
924171,3,3,4,3,4,3,3,3,50
924173,2,3,2,4,2,3,3,3,39
924176,4,5,6,5,4,4,3,3,80
924204,9,10,8,9,9,9,9,9,74
924205,9,8,9,9,9,10,7,9,33
924206,8,8,9,9,7,9,10,9,58
924207,10,10,9,10,7,10,9,9,66
924208,7,8,7,7,7,9,7,7,59
924212,9,9,9,9,6,9,9,9,72
924213,9,9,7,7,5,9,7,8,54
924215,7,7,7,9,5,9,7,8,46
924219,10,10,9,9,10,10,10,10,75
924221,8,7,7,8,9,9,8,8,56
924225,5,5,6,7,7,8,5,7,42
924226,9,9,8,9,7,8,9,7,41
924229,7,7,7,9,9,9,8,7,42
924238,9,10,9,9,9,10,9,9,90
924248,10,10,10,10,10,10,10,10,29
924255,10,10,10,10,10,10,10,10,62
924261,6,6,5,5,5,5,5,5,16
924264,9,9,9,9,7,10,9,9,47
924269,5,6,6,6,6,5,6,6,36
924271,7,7,6,6,6,6,6,6,19
924279,8,7,6,6,6,7,6,6,63
924280,6,6,6,6,6,6,6,5,46
924281,5,5,5,5,5,5,5,5,17
924287,6,5,5,5,4,6,5,1,51
924288,10,10,10,10,7,9,9,9,49
924289,7,8,6,6,6,7,6,5,19
924290,7,6,6,6,6,9,6,5,17
924291,5,5,5,5,5,4,5,2,44
924292,6,6,6,6,6,6,6,6,16
924294,8,8,6,6,6,8,7,4,33
924301,7,7,8,8,7,10,8,8,21
924304,9,9,9,9,9,10,9,7,16
924310,9,8,6,6,6,8,7,6,26
924312,8,8,9,8,8,9,8,10,27
924319,6,6,6,6,6,6,6,6,26
924322,8,8,8,9,8,8,8,6,19
924323,6,7,7,7,7,10,10,8,30
924324,7,6,6,6,6,7,6,7,22
924326,5,5,5,5,5,5,5,3,59
924327,7,6,6,6,6,6,6,4,19
924331,7,7,6,6,6,7,8,7,36
924337,6,4,6,6,6,6,5,6,26
924340,7,7,6,6,6,6,6,6,31
924350,4,4,4,5,5,6,5,5,59
924361,5,4,4,5,5,5,5,4,19
924364,6,6,6,6,6,6,6,6,30
924366,6,7,6,5,5,6,6,6,16
924382,4,4,5,4,4,6,5,5,25
924388,6,6,6,6,6,6,6,6,21
924400,10,10,10,10,10,10,10,10,52
924401,10,10,10,10,10,10,10,10,52
924416,7,7,6,7,7,6,6,6,24
924422,4,5,4,4,4,5,4,4,48
924423,7,7,6,7,7,7,6,6,26
924426,6,7,6,7,7,8,7,7,115
924471,8,7,9,7,8,8,7,8,105
924482,9,8,7,7,8,8,8,8,90
924483,7,8,7,8,7,7,8,9,90
924492,8,9,9,9,8,8,8,9,90
924498,8,9,7,6,8,8,7,8,90
924499,9,8,8,8,7,8,9,8,115
924501,8,8,7,7,7,8,7,9,105
924509,8,8,7,7,7,9,7,8,105
924513,9,8,9,8,8,9,7,8,120
924516,8,8,9,7,8,7,8,7,120
924522,8,9,8,8,7,8,8,8,105
924523,9,8,8,9,8,9,8,9,105
924524,9,8,8,8,8,9,9,8,105
924525,8,8,7,7,7,9,7,8,90
924535,8,9,8,9,9,9,8,9,120
924537,8,9,9,8,9,9,9,8,90
924539,8,9,8,9,9,9,7,8,120
924546,8,8,9,9,8,9,8,9,105
924557,7,8,9,8,7,8,8,9,105
924562,10,10,10,10,10,10,10,10,58
924567,6,6,5,6,5,7,6,6,34
924572,10,10,10,10,10,10,10,10,44
924575,8,10,8,10,10,10,8,10,36
924577,10,10,10,10,8,10,10,10,34
924580,10,10,10,10,8,10,10,10,33
924581,10,10,10,10,10,10,10,10,36
924583,10,10,10,10,7,10,10,10,60
924606,8,9,8,9,9,8,8,9,34
924610,6,6,6,7,7,7,6,5,72
924611,8,8,7,7,7,8,9,7,40
924612,9,9,9,9,8,10,9,8,68
924617,8,7,7,7,8,8,8,7,33
924618,6,8,7,8,8,9,8,8,25
924619,7,9,7,4,5,7,8,8,55
924622,6,7,8,8,8,7,8,7,40
924623,6,8,7,7,8,8,6,6,35
924625,6,8,7,7,8,8,8,7,28
924651,7,7,6,8,9,9,8,9,33
924652,9,9,9,9,9,10,9,9,43
924653,9,9,9,10,10,9,6,7,30
924654,7,9,9,10,10,10,8,9,36
924656,9,10,10,10,10,9,9,9,32
924663,10,10,8,9,10,9,9,9,49
924669,10,10,10,10,10,10,10,10,42
924671,9,9,9,10,10,9,9,9,50
924676,9,9,9,9,10,9,9,10,63
924677,10,10,9,10,10,9,9,9,48
924682,10,10,10,10,10,10,10,10,42
924685,9,9,10,10,10,9,9,9,57
924687,9,9,9,9,10,9,9,9,38
924695,5,5,6,9,9,8,6,8,28
924696,8,9,7,7,8,9,7,7,41
924698,9,9,8,9,8,8,8,9,54
924699,7,7,7,8,7,8,7,7,43
924700,6,7,7,7,7,9,8,6,51
924701,9,8,9,9,9,10,10,9,26
924705,9,8,8,8,8,9,8,8,32
924706,9,9,8,9,8,7,9,9,44
924708,9,8,9,8,8,8,8,8,45
924709,9,8,7,7,6,6,9,7,60
924710,8,9,8,9,9,8,8,9,76
924741,7,8,7,8,7,9,8,7,31
924746,9,8,9,9,9,7,8,8,78
924748,8,9,8,9,8,9,8,7,102
924749,7,8,7,8,7,7,6,6,38
924756,10,9,8,9,8,9,9,9,71
924759,9,8,9,9,8,9,8,9,89
924765,9,8,9,9,8,9,8,9,66
924789,7,8,8,7,7,8,6,7,47
924790,9,7,6,6,5,6,9,6,28
924791,9,9,8,8,9,9,8,9,58
924793,8,9,8,7,8,7,8,7,58
924794,10,10,10,10,10,10,10,10,72
924795,6,8,8,7,8,8,7,8,47
924796,7,8,8,8,7,9,7,7,51
924799,8,9,9,8,8,8,7,7,69
924800,9,9,9,8,9,10,10,9,55
924833,5,6,5,5,5,5,5,5,40
924834,6,6,6,6,6,6,6,6,41
924836,6,6,6,6,6,6,6,6,41
924838,7,7,7,7,6,7,7,7,28
924840,6,6,6,6,6,6,6,6,41
924841,6,6,6,5,5,6,6,6,20
924842,6,6,6,7,6,6,6,6,23
924843,6,6,6,5,5,7,6,6,50
924844,5,5,6,6,6,5,5,5,27
924846,4,5,5,5,6,6,5,6,41
924847,5,6,6,7,7,7,7,7,42
924894,6,6,6,6,6,6,6,6,56
924899,6,7,7,7,6,7,7,7,45
924902,6,7,6,7,5,6,6,6,19
924904,7,7,6,7,6,7,7,7,48
924936,6,6,6,6,6,7,6,7,65
924937,6,6,5,5,5,5,5,5,66
924939,5,5,5,5,5,5,5,5,34
924940,5,6,6,6,6,6,5,6,51
924979,8,8,8,10,8,9,7,9,42
924983,6,6,6,8,7,6,6,6,42
924991,8,8,8,10,10,10,8,9,39
924992,9,9,9,9,10,10,9,10,45
925009,7,9,9,10,10,10,8,8,43
925011,9,10,10,10,10,10,8,8,39
925015,9,9,9,9,9,9,9,9,133
925021,10,10,10,10,10,8,10,10,24
925022,10,10,10,10,10,10,10,8,32
925024,10,10,10,7,8,10,10,10,24
925025,10,10,10,10,10,10,10,10,30
925026,10,10,10,10,10,10,10,10,21
925027,10,10,10,10,10,10,10,10,42
925028,5,5,5,5,5,6,5,6,24
925029,10,10,10,10,10,10,10,10,44
925030,10,10,10,10,10,10,10,10,23
925068,6,3,5,9,5,3,3,5,43
925070,7,8,8,8,6,8,6,8,42
925072,6,7,7,8,8,6,7,7,51
925074,7,6,7,8,6,8,6,7,51
925083,6,6,6,8,6,6,6,6,95
925099,10,10,10,10,10,7,10,10,46
925106,10,5,5,10,1,6,9,9,48
925111,10,10,10,10,10,8,10,10,28
925112,10,10,10,10,10,10,10,10,25
925113,5,5,5,5,5,8,5,5,28
925114,8,8,8,9,9,9,8,8,26
925115,10,10,10,10,10,10,10,10,71
925116,10,8,8,10,10,10,10,10,67
925117,10,10,10,10,10,10,10,10,38
925118,10,10,10,10,10,10,10,10,77
925120,10,10,10,10,10,10,10,10,52
925121,10,10,10,10,10,10,10,10,70
925164,8,8,8,9,8,7,7,7,62
925170,8,8,8,8,8,8,8,8,89
925179,8,7,7,8,8,8,8,7,60
925201,8,8,7,8,9,10,10,8,44
925202,8,10,10,10,10,10,10,10,41
925204,10,10,10,10,10,10,10,10,81
925206,10,10,10,10,10,10,10,10,31
925207,8,8,8,10,10,10,8,10,37
925209,10,10,10,10,10,10,10,10,32
925211,10,10,10,10,10,10,10,10,30
925212,10,10,10,10,10,10,10,10,32
925213,10,10,8,10,8,10,8,10,22
925216,10,10,10,10,10,10,10,10,45
925223,10,10,10,10,10,10,10,10,51
925224,10,10,10,10,8,10,10,10,71
925226,10,10,10,10,10,10,10,10,51
925228,10,10,10,10,10,10,10,10,46
925229,10,10,10,10,10,10,10,10,94
925243,10,10,10,10,10,10,10,10,63
925246,8,6,7,9,8,4,7,7,68
925250,6,6,6,6,6,6,7,8,42
925253,6,6,7,5,6,7,8,8,22
925254,7,4,6,5,5,7,6,6,28
925261,8,8,8,10,10,8,8,8,18
925270,6,7,6,7,6,6,7,6,33
925276,8,10,9,10,10,10,10,10,37
925281,7,7,7,7,5,8,8,7,26
925284,8,8,8,8,8,8,8,8,53
925291,9,9,8,8,8,7,8,9,55
925312,8,8,8,8,8,8,8,8,38
925316,8,8,8,8,5,8,8,8,44
925322,6,6,6,4,4,6,6,5,27
925328,8,8,8,8,7,8,8,7,32
925331,8,6,8,5,5,6,6,7,35
925334,8,8,8,8,7,8,8,8,35
925337,10,10,10,10,10,10,10,10,48
925341,10,10,10,10,10,10,10,10,30
925342,10,10,10,10,10,10,10,10,50
925346,10,10,10,10,10,10,10,10,60
925347,10,10,10,10,10,10,10,10,32
925348,10,10,10,10,10,10,10,10,38
925351,10,10,10,10,10,10,10,10,38
925355,10,10,10,10,10,10,10,10,55
925359,10,10,10,10,10,10,10,10,30
925360,10,10,10,10,10,10,10,10,35
925362,10,10,10,10,10,10,10,10,36
925363,10,10,10,10,10,10,10,10,40
925365,10,10,10,10,10,10,10,10,43
925367,10,10,10,10,10,10,10,10,47
925368,10,10,9,9,10,10,10,10,71
925373,10,10,10,10,10,10,10,10,46
925377,8,8,8,10,10,9,10,10,23
925381,7,6,7,8,8,7,7,7,35
925382,6,8,7,7,8,8,7,6,33
925383,7,6,6,7,6,7,7,5,22
925390,7,7,6,7,7,6,7,6,17
925392,6,5,6,7,7,7,6,6,29
925394,7,7,6,7,8,7,7,7,29
925399,7,6,7,7,6,7,6,7,24
925403,7,7,6,8,7,8,7,7,36
925426,6,6,7,6,7,7,6,5,24
925429,6,7,7,8,7,8,6,7,43
925430,6,6,6,7,8,8,6,7,86
925435,4,5,5,6,4,7,4,4,17
925436,7,6,7,7,6,7,5,5,33
925437,7,8,7,7,7,6,7,7,78
925439,7,7,8,8,7,8,7,7,52
925441,5,5,5,7,7,7,5,6,17
925442,10,10,7,8,7,9,8,6,35
925444,6,7,5,7,7,7,7,6,35
925446,6,6,7,8,8,8,7,7,23
925449,10,9,8,8,9,9,8,8,44
925450,6,7,6,7,5,7,6,7,40
925452,6,7,7,8,7,7,7,6,28
925453,10,10,10,10,10,10,10,10,26
925456,4,5,5,6,6,7,6,1,25
925457,3,2,5,6,7,5,2,4,21
925459,6,5,5,6,6,7,6,5,18
925461,6,6,7,7,8,8,6,6,33
925463,6,6,6,8,7,7,6,6,38
925464,10,10,6,6,6,9,10,6,34
925466,10,9,8,8,9,8,8,8,36
925468,6,7,6,7,7,6,7,6,30
925469,10,10,10,10,10,10,10,10,62
925478,10,9,9,9,9,8,8,8,27
925479,7,8,6,8,6,8,6,8,43
925480,6,5,5,8,6,8,6,6,25
925482,5,6,7,8,8,6,7,5,16
925484,8,8,7,8,8,8,8,7,36
925485,9,9,9,9,9,9,9,9,113
925487,10,9,9,8,9,8,8,8,37
925488,10,9,7,8,9,8,8,8,26
925489,6,6,6,5,4,7,7,3,42
925491,4,3,6,4,6,7,3,6,21
925493,10,8,8,9,9,8,8,8,28
925496,4,4,5,6,6,7,5,6,29
925501,10,8,7,8,9,8,8,8,24
925502,10,9,8,9,9,8,8,8,34
925503,10,9,9,9,9,9,8,8,25
925508,10,9,9,9,9,8,8,8,30
925510,10,8,8,9,9,8,8,8,24
925515,5,5,5,7,5,6,5,1,36
925518,7,7,6,6,7,7,6,6,50
925521,5,6,4,6,4,6,5,4,37
