nquest,Y,CN,CD1,CD2,CD,C,S
866106,32169.640349,13300,0,0,0,13300,18869.640349
866220,21456.991729,18000,0,0,0,18000,3456.9917294
866382,19212.828485,27100,0,1500,1500,28600,-9387.171515
866386,33460.003439,13200,0,0,0,13200,20260.003439
866387,40300,24600,0,3000,3000,27600,12700
866452,19210.779985,7800,0,0,0,7800,11410.779985
866489,9091.5658441,7200,0,0,0,7200,1891.5658441
866507,47870.369632,25800,0,0,0,25800,22070.369632
866541,19003.580811,8300,0,0,0,8300,10703.580811
866855,24667.697091,25260,0,1400,1400,26660,-1992.302909
866960,30022.762883,30000,0,1000,1000,31000,-977.2371166
866985,14280,12900,0,0,0,12900,1380
867003,59010.380441,21500,0,0,0,21500,37510.380441
867008,18960,18000,0,0,0,18000,960
867019,19200,18400,0,0,0,18400,800
867025,12841.250891,14150,0,0,0,14150,-1308.749109
867090,14402.38451,12350,0,0,0,12350,2052.3845097
867104,25507.415409,14400,0,200,200,14600,10907.415409
867114,7563.6652815,3300,0,0,0,3300,4263.6652815
867201,24975.324765,20600,0,0,0,20600,4375.3247647
867205,46743.899596,25200,0,0,0,25200,21543.899596
867275,23014.661126,34400,0,0,0,34400,-11385.33887
867318,13112.622535,10650,0,250,250,10900,2212.6225353
867344,94068.896547,81900,0,650,650,82550,11518.896547
867373,36345.612329,21600,0,0,0,21600,14745.612329
867433,10203.665282,9600,0,0,0,9600,603.66528152
867462,110162.44612,70600,5000,0,5000,75600,34562.446124
867498,34357.809502,24000,0,0,0,24000,10357.809502
867505,15640.395252,8400,0,0,0,8400,7240.3952518
867522,19500,22140,0,0,0,22140,-2640
867653,26322.881762,17300,0,0,0,17300,9022.8817618
867674,11003.665282,12000,0,0,0,12000,-996.3347185
867686,28570.615162,20400,0,0,0,20400,8170.6151617
867784,66229.795788,57300,0,850,850,58150,8079.7957877
867799,38200.009376,19800,20000,0,20000,39800,-1599.990624
867801,32342.960822,19300,0,0,0,19300,13042.960822
867914,16900,19348,0,0,0,19348,-2448
867925,24432.972013,15600,0,0,0,15600,8832.9720129
867929,22310.995845,18600,0,700,700,19300,3010.9958446
867993,25880.636194,17000,0,0,0,17000,8880.6361935
868013,20675.633409,15840,0,0,0,15840,4835.6334094
868093,24000,32400,0,0,0,32400,-8400
868098,49514.661126,31200,0,0,0,31200,18314.661126
868165,35525.656971,17640,0,0,0,17640,17885.656971
868231,20005.763384,24200,0,0,0,24200,-4194.236616
868264,36732.987534,34000,-500,0,-500,33500,3232.9875337
868280,8400,4800,0,0,0,4800,3600
868283,28856.134082,21600,0,600,600,22200,6656.134082
868294,10000,10560,0,0,0,10560,-560
868337,25202.3735,16200,0,0,0,16200,9002.3734995
868406,42036.652815,15600,0,0,0,15600,26436.652815
868456,48712.314463,8400,0,0,0,8400,40312.314463
868463,40259.965186,9800,18000,0,18000,27800,12459.965186
868474,45436.772828,41100,4000,0,4000,45100,336.77282833
868478,46271.039091,16869.6,0,0,0,16869.6,29401.439091
868483,33428.109238,17000,0,0,0,17000,16428.109238
868489,16306.020273,16800,0,0,0,16800,-493.9797269
868500,11400,7800,0,0,0,7800,3600
868504,26805.275822,8400,0,0,0,8400,18405.275822
868505,31200,20600,0,0,0,20600,10600
868564,3600,10100,0,0,0,10100,-6500
868583,41999.927353,17800,0,0,0,17800,24199.927353
868697,27069.470098,42550,0,0,0,42550,-15480.5299
868805,49321.494778,13800,0,0,0,13800,35521.494778
868843,17919.132495,13600,0,0,0,13600,4319.1324952
869003,31137.835817,26400,0,0,0,26400,4737.835817
869006,38846.747599,25600,0,1200,1200,26800,12046.747599
869019,0,5400,0,0,0,5400,-5400
869021,25043.314476,26800,0,0,0,26800,-1756.685524
869022,22216.493767,19480,0,2000,2000,21480,736.49376686
869023,18165.744877,10800,0,0,0,10800,7365.7448769
869042,17807.875017,18000,100,800,900,18900,-1092.124983
869043,45115.494701,38200,0,0,0,38200,6915.4947009
871009,4800,14150,0,0,0,14150,-9350
871078,11720,12760,0,0,0,12760,-1040
871085,62809.958446,36000,0,0,0,36000,26809.958446
871090,34019.322252,23100,0,0,0,23100,10919.322252
871145,12010.317158,10200,0,0,0,10200,1810.3171579
871191,111044.92197,88500,0,1000,1000,89500,21544.921965
871218,14500,13200,0,0,0,13200,1300
871237,18844.008002,16700,0,0,0,16700,2144.0080025
871242,18029.388542,13800,0,0,0,13800,4229.3885421
871268,9501.257287,13660,0,0,0,13660,-4158.742713
871272,3024.5166664,6640,0,0,0,6640,-3615.483334
871273,41930.898256,40800,0,0,0,40800,1130.8982564
871320,56365.068989,14400,0,0,0,14400,41965.068989
871385,16262.882545,13800,0,0,0,13800,2462.8825449
871395,36986.714249,21600,0,0,0,21600,15386.714249
871412,45944.216368,17400,0,400,400,17800,28144.216368
871440,52485.497922,22150,0,0,0,22150,30335.497922
871442,17771.991689,9600,0,0,0,9600,8171.9916891
871461,51638.783872,23240,200,1000,1200,24440,27198.783872
871470,53355.764304,36000,0,0,0,36000,17355.764304
871517,16704.911516,10200,0,160,160,10360,6344.9115161
871521,29545.816019,16800,0,0,0,16800,12745.816019
871533,15010.995845,13200,0,400,400,13600,1410.9958446
871572,26865.48,26500,0,400,400,26900,-34.52000006
871580,27200,13200,0,500,500,13700,13500
871610,16036.652815,18400,0,0,0,18400,-2363.347185
871617,18062.875576,15700,0,0,0,15700,2362.8755755
871618,16004.999553,9400,0,0,0,9400,6604.9995527
871631,20216.926491,21000,0,0,0,21000,-783.0735091
871634,22704.949855,14900,0,0,0,14900,7804.9498551
871642,9002.2213712,8400,0,0,0,8400,602.22137123
871695,9600,15800,0,0,0,15800,-6200
871697,74920.145627,23500,0,1000,1000,24500,50420.145627
871747,12180,10800,0,0,0,10800,1380
871798,10287.338371,12200,0,0,0,12200,-1912.661629
871807,11351.832641,9624,0,0,0,9624,1727.8326408
871811,25343.475962,18800,0,0,0,18800,6543.4759616
871886,15107.330563,15300,0,200,200,15500,-392.669437
871892,16010.995845,15500,0,0,0,15500,510.99584457
871903,26014.661126,18000,0,0,0,18000,8014.6611261
872005,31226.652815,23600,3000,0,3000,26600,4626.6528152
872027,9610.7355363,24200,0,0,0,24200,-14589.26446
872065,21441.587577,12720,0,0,0,12720,8721.5875773
872073,38592.719301,25600,0,0,0,25600,12992.719301
872077,73391.480963,32600,0,0,0,32600,40791.480963
872082,29705.527294,18600,0,0,0,18600,11105.527294
872107,16856,15000,0,0,0,15000,1856
872112,53375.714797,18700,0,300,300,19000,34375.714797
872122,6900.2199169,11260,500,0,500,11760,-4859.780083
872125,75102.932225,20400,0,0,0,20400,54702.932225
872133,38901.832641,25100,0,400,400,25500,13401.832641
872161,14036.652815,12000,0,0,0,12000,2036.6528152
872166,8701.8326408,8420,0,0,0,8420,281.83264076
872190,34552.482923,26800,0,0,0,26800,7752.482923
872192,24250.636194,19500,0,0,0,19500,4750.6361935
872199,42054.979223,22900,14000,1600,15600,38500,3554.9792229
872217,28341.632038,27200,0,0,0,27200,1141.6320381
872228,11407.330563,10000,0,0,0,10000,1407.330563
872229,74083.264076,60000,0,0,0,60000,14083.264076
872233,16843.983378,10800,0,0,0,10800,6043.9833783
872261,31036.652815,18000,19000,10000,29000,47000,-15963.34718
872306,52988.70855,56440,0,600,600,57040,-4051.29145
872312,17456.964035,22220,0,650,650,22870,-5413.035965
872357,73275.449199,38000,0,0,0,38000,35275.449199
872367,5400,13200,0,0,0,13200,-7800
872377,19802.932225,13800,0,0,0,13800,6002.9322252
872385,10000,9750,0,0,0,9750,250
872407,20257.68612,6600,4000,0,4000,10600,9657.68612
872413,21937.689189,10560,0,0,0,10560,11377.689189
872417,26632.187704,10400,0,0,0,10400,16232.187704
872422,43703.654672,9600,10000,0,10000,19600,24103.654672
872432,52854.979223,16800,0,0,0,16800,36054.979223
872433,18030.008881,6000,12000,0,12000,18000,30.008881278
872434,22001.83697,8400,20000,0,20000,28400,-6398.16303
872443,20623.30563,7200,7000,0,7000,14200,6423.3056305
872450,54721.239786,12000,0,1000,1000,13000,41721.239786
872555,34529.119891,27700,0,500,500,28200,6329.1198907
872556,31613.254841,33600,0,1500,1500,35100,-3486.745159
872572,22970.841808,21600,0,600,600,22200,770.84180761
872583,31595.656971,23600,0,0,0,23600,7995.6569707
872602,85936.662192,63800,8000,3000,11000,74800,11136.662192
872619,25166.127239,22200,0,0,0,22200,2966.1272387
872633,5913.535978,15640,0,0,0,15640,-9726.464022
872646,15000,11400,0,0,0,11400,3600
872661,42875.201172,27000,0,0,0,27000,15875.201172
872698,9600,7800,0,0,0,7800,1800
872702,8400,12600,0,0,0,12600,-4200
872710,13698.326408,14800,0,1200,1200,16000,-2301.673592
872732,27966.453418,21300,0,0,0,21300,6666.4534184
872747,52414.661126,32400,0,1800,1800,34200,18214.661126
872748,47838.083307,31740,0,0,0,31740,16098.083307
872750,34197.134941,24200,20000,800,20800,45000,-10802.86506
872781,34100,17400,0,0,0,17400,16700
872794,12808.613741,14400,0,0,0,14400,-1591.386259
872795,12050,12900,0,0,0,12900,-850
872847,20018.625265,14400,0,0,0,14400,5618.6252653
872919,11300,10800,0,0,0,10800,500
872924,14003.665282,13200,0,0,0,13200,803.66528152
872930,38876.737801,25800,0,0,0,25800,13076.737801
872935,15230.180523,12800,0,0,0,12800,2430.1805226
872951,147414.97922,48000,0,0,0,48000,99414.979223
872963,102262.57771,55200,14000,10000,24000,79200,23062.577706
873011,38830.555137,35569.6,0,1450,1450,37019.6,1810.955137
873023,27162.325145,21000,0,450,450,21450,5712.3251449
873037,6509.1632038,7800,0,0,0,7800,-1290.836796
873042,27009.163204,24000,0,0,0,24000,3009.1632038
873043,14007.330563,15760,0,0,0,15760,-1752.669437
873048,19012.828485,17100,0,0,0,17100,1912.8284853
873052,27316.729912,24800,0,0,0,24800,2516.7299122
873072,15218.326408,15200,0,0,0,15200,18.326407621
873073,23023.82433,21000,0,0,0,21000,2023.8243299
873133,18855.364183,15600,0,0,0,15600,3255.3641831
873157,14302.168075,12000,0,0,0,12000,2302.1680754
873158,18130.631381,14400,0,0,0,14400,3730.6313809
873166,63700.162344,25200,0,0,0,25200,38500.162344
873194,36529.079433,24940,0,300,300,25240,11289.079433
873202,54391.350074,63600,0,2500,2500,66100,-11708.64993
873207,22826.998132,20926,0,200,200,21126,1700.9981317
873221,31992.108475,24000,0,700,700,24700,7292.1084745
873224,24475.207334,19200,-750,300,-450,18750,5725.207334
873231,15050,8360,0,0,0,8360,6690
873232,25691.062608,20400,0,0,0,20400,5291.0626084
873243,27918.558402,32200,0,3000,3000,35200,-7281.441598
873260,30749.583127,16200,0,0,0,16200,14549.583127
873272,27023.067903,18300,0,0,0,18300,8723.0679032
873275,53437.366637,33800,0,2800,2800,36600,16837.366637
873279,36851.70344,22800,350,1600,1950,24750,12101.70344
873280,52196.799606,32400,12300,700,13000,45400,6796.7996058
873281,21994.123442,20400,0,1400,1400,21800,194.12344171
873282,29923.488895,20400,0,2000,2000,22400,7523.4888946
873286,18468.526105,13800,0,3000,3000,16800,1668.5261054
873287,25756.817424,25000,0,600,600,25600,156.81742364
873299,22906.047715,16800,14000,2000,16000,32800,-9893.952285
873337,18074.911477,18000,0,800,800,18800,-725.0885228
873380,33457.010507,21000,5000,4000,9000,30000,3457.0105066
873390,18466.047715,16200,0,800,800,17000,1466.0477145
873399,15201.726394,11840,0,100,100,11940,3261.7263935
873401,32166.03756,18600,0,300,300,18900,13266.03756
873402,15605.583992,9000,0,0,0,9000,6605.5839916
873457,15902.245803,9000,0,0,0,9000,6902.2458025
873490,28766.815666,43100,0,0,0,43100,-14333.18433
873491,58402.23101,78400,0,0,0,78400,-19997.76899
873559,0,12840,0,0,0,12840,-12840
873588,17806.293164,11000,0,0,0,11000,6806.2931642
873597,21558.326408,18000,0,0,0,18000,3558.3264076
873607,22182.562749,17208,0,0,0,17208,4974.5627491
873674,35468.244913,29300,0,0,0,29300,6168.2449132
873772,21459.215403,22200,0,0,0,22200,-740.7845968
873788,23210.665282,34080,0,0,0,34080,-10869.33472
873791,21201.466113,20400,0,0,0,20400,801.46611261
873809,71605.177851,43500,0,3000,3000,46500,25105.177851
873811,16920,15310,0,0,0,15310,1610
873859,19525.625303,9600,0,0,0,9600,9925.6253033
874026,41649.727246,29000,0,1300,1300,30300,11349.727246
874111,15616.493767,10200,0,0,0,10200,5416.4937669
874115,2900,13100,0,0,0,13100,-10200
874134,1330,3600,0,0,0,3600,-2270
874152,5260,5200,0,0,0,5200,60
874157,10750,10200,0,0,0,10200,550
874163,24190,15000,0,2000,2000,17000,7190
874168,11790,10800,0,0,0,10800,990
874213,24901.649377,23130,0,0,0,23130,1771.6493767
874225,4203.6652815,14600,0,0,0,14600,-10396.33472
874249,32311.333873,31230,0,0,0,31230,1081.3338733
874274,19200,12000,0,0,0,12000,7200
874278,16805.160628,7200,0,0,0,7200,9605.1606278
874294,21002.253759,15900,0,0,0,15900,5102.2537585
874312,0,15350,0,0,0,15350,-15350
874323,35639.757843,27100,0,0,0,27100,8539.7578431
874325,50117.289009,33600,0,0,0,33600,16517.289009
874330,54642.623325,40200,200,800,1000,41200,13442.623325
874347,37546.963084,28800,0,800,800,29600,7946.9630839
874350,13621.687268,12740,0,0,0,12740,881.68726821
874375,92895.340897,48139.2,0,1000,1000,49139.2,43756.140897
874376,17735.037881,10800,3000,0,3000,13800,3935.0378813
874392,38071.512417,34500,0,0,0,34500,3571.5124171
874404,5800.99988,6600,0,0,0,6600,-799.00012
874514,56569.549633,42950,0,0,0,42950,13619.549633
874515,63010.995845,45400,0,0,0,45400,17610.995845
874517,45755.620924,27400,0,1800,1800,29200,16555.620924
874545,42357.352687,22000,0,0,0,22000,20357.352687
874556,11297.817893,12500,-1000,0,-1000,11500,-202.1821069
874587,17760,17400,0,0,0,17400,360
874593,30022.898133,20400,0,0,0,20400,9622.8981332
874597,0,7800,0,0,0,7800,-7800
874607,17007.330563,20500,0,0,0,20500,-3492.669437
874612,13071.665282,8400,0,0,0,8400,4671.6652815
874631,19014.326408,12600,0,0,0,12600,6414.3264076
874670,15002.199169,15024,0,0,0,15024,-21.80083109
874681,38685.187621,30800,0,0,0,30800,7885.1876211
874704,22557.820989,26000,0,700,700,26700,-4142.179011
874705,49947.197737,22800,0,0,0,22800,27147.197737
874717,29012.620376,27500,0,0,0,27500,1512.6203764
874745,10000,10060,0,0,0,10060,-60
874756,43600,18000,0,0,0,18000,25600
874761,23215.394182,16200,0,1000,1000,17200,6015.3941824
874777,10923.82433,6600,0,0,0,6600,4323.8243299
874791,20525.656971,9600,0,2000,2000,11600,8925.6569707
874877,36780.636194,25300,0,0,0,25300,11480.636194
874891,41000.441846,24000,0,0,0,24000,17000.441846
874947,29654.979223,20400,0,0,0,20400,9254.9792229
874961,51581.041613,27600,0,600,600,28200,23381.041613
875011,51021.991689,18000,0,650,650,18650,32371.991689
875017,12660,14400,0,0,0,14400,-1740
875020,28801.784461,9600,0,0,0,9600,19201.784461
875027,35965.656971,14720,0,0,0,14720,21245.656971
875028,25901.785857,16200,0,0,0,16200,9701.785857
875044,14800,9600,0,0,0,9600,5200
875088,30883.681636,29940,0,0,0,29940,943.68163565
875095,43109.731375,40800,0,900,900,41700,1409.7313746
875096,46631.333875,38400,0,1800,1800,40200,6431.3338753
875100,32723.09511,27400,0,2000,2000,29400,3323.09511
875126,41687.374042,28000,0,0,0,28000,13687.374042
875139,38614.31166,19200,10000,600,10600,29800,8814.31166
875154,27112.828485,23200,0,0,0,23200,3912.8284853
875184,27077.639029,19800,0,0,0,19800,7277.6390294
875206,45877.77524,15600,0,0,0,15600,30277.77524
875211,14600,13200,-800,0,-800,12400,2200
875214,50321.347924,42100,0,0,0,42100,8221.347924
875217,26039.521874,18800,0,0,0,18800,7239.5218736
875221,7013.7448057,5400,0,0,0,5400,1613.7448057
875224,47852.400963,24000,0,2000,2000,26000,21852.400963
875280,35592.740544,31000,0,0,0,31000,4592.7405437
875281,11205.131394,6700,0,0,0,6700,4505.1313941
875293,68084.85456,51700,0,600,600,52300,15784.85456
875326,11970.989473,9312,0,0,0,9312,2658.9894734
875336,20294.071862,15600,0,450,450,16050,4244.0718618
875341,21993.665282,16800,0,0,0,16800,5193.6652815
875365,28319.391936,21600,0,2500,2500,24100,4219.3919359
875382,19810.995845,16200,0,1200,1200,17400,2410.9958446
875415,24326.449049,25800,0,0,0,25800,-1473.550951
875426,49797.64866,41400,0,0,0,41400,8397.6486598
875431,34402.161888,26400,0,0,0,26400,8002.1618879
875436,17310.028448,19100,0,0,0,19100,-1789.971552
875439,26081.070278,18600,0,0,0,18600,7481.0702777
875449,30000,21000,0,0,0,21000,9000
875452,25409.955175,11900,0,0,0,11900,13509.955175
875514,21638.07832,11400,0,0,0,11400,10238.07832
875523,17910.366528,18100,0,2300,2300,20400,-2489.633472
875527,39875.072165,30000,0,200,200,30200,9675.072165
875528,25091.309786,21320,0,700,700,22020,3071.3097859
875539,17803.298753,12900,0,0,0,12900,4903.2987534
875542,18385.494771,18600,0,0,0,18600,-214.5052286
875548,33205.526016,27000,0,600,600,27600,5605.5260161
875557,24043.656971,20400,0,0,0,20400,3643.6569707
875562,36896.290181,28400,0,0,0,28400,8496.2901812
875568,37809.958446,19800,0,0,0,19800,18009.958446
875573,39518.861261,39600,14000,0,14000,53600,-14081.13874
875577,28135.424119,19200,0,0,0,19200,8935.4241189
875582,7930,7800,0,0,0,7800,130
875585,79619.359052,47000,0,0,0,47000,32619.359052
875602,26740.318097,22800,0,0,0,22800,3940.3180968
875606,33275.923353,19600,0,0,0,19600,13675.923353
875623,5603.2987534,7560,0,0,0,7560,-1956.701247
875635,59255.511987,21900,0,500,500,22400,36855.511987
875649,128419.91689,65200,0,3000,3000,68200,60219.916891
875654,36138.756526,17800,0,0,0,17800,18338.756526
875658,18041.784053,14100,0,0,0,14100,3941.7840526
875668,32408.326408,22100,24000,0,24000,46100,-13691.67359
875679,94955.386447,57940,0,0,0,57940,37015.386447
875686,45417.617222,46100,0,0,0,46100,-682.382778
875726,18008.047431,18600,0,0,0,18600,-591.9525693
875731,10803.082349,23700,0,0,0,23700,-12896.91765
875737,9117.0072783,10600,0,0,0,10600,-1482.992722
875758,34015.781332,13800,0,0,0,13800,20215.781332
875765,15916.08919,15000,0,0,0,15000,916.08919027
875817,46549.445389,15600,0,0,0,15600,30949.445389
875851,1187.7527465,12000,0,0,0,12000,-10812.24725
875855,54934.013394,37600,0,0,0,37600,17334.013394
875909,61824.903972,39900,0,0,0,39900,21924.903972
875914,34077.4943,41600,0,0,0,41600,-7522.5057
875920,9600,15600,0,0,0,15600,-6000
875967,14768.326408,20200,0,0,0,20200,-5431.673592
875969,19810.995845,19800,0,0,0,19800,10.995844573
875976,1807.330563,10000,0,0,0,10000,-8192.669437
875977,19718.326408,22200,0,0,0,22200,-2481.673592
876017,26616.493767,20000,0,1500,1500,21500,5116.4937669
876018,10259.163204,9900,0,0,0,9900,359.16320381
876020,26495.573459,18700,0,0,0,18700,7795.5734586
876023,18597.157742,18000,0,500,500,18500,97.15774201
876037,9350,8400,0,0,0,8400,950
876042,22418.326408,16800,0,0,0,16800,5618.3264076
876052,14650.007331,12800,0,0,0,12800,1850.0073306
876069,16338.149188,24300,0,0,0,24300,-7961.850812
876079,50933.880868,16800,5000,1000,6000,22800,28133.880868
876093,45021.995354,21600,0,0,0,21600,23421.995354
876104,7007.330563,10200,0,0,0,10200,-3192.669437
876105,17984.301475,15000,0,200,200,15200,2784.3014751
876108,16518.326408,13500,0,80,80,13580,2938.3264076
876109,21762.309786,17000,0,0,0,17000,4762.3097859
876115,56077.328953,36200,0,40000,40000,76200,-20122.67105
876125,42346.611261,29400,0,0,0,29400,12946.611261
876127,40153.94104,35600,0,0,0,35600,4553.9410401
876218,8062.1580287,5520,500,0,500,6020,2042.1580287
876272,34620.298965,28020,18000,2200,20200,48220,-13599.70103
876314,23656.942514,23460,0,1200,1200,24660,-1003.057486
876364,14007.179068,11940,0,0,0,11940,2067.1790682
876383,25502.951142,16800,-2000,0,-2000,14800,10702.951142
876388,15461.498069,8900,0,0,0,8900,6561.4980688
876391,20157.330563,17200,0,450,450,17650,2507.330563
876444,43341.335804,14400,15000,0,15000,29400,13941.335804
876523,80078.247627,8700,2000,0,2000,10700,69378.247627
876542,40193.681556,26860,0,0,0,26860,13333.681556
876551,8705.0789596,13300,0,0,0,13300,-4594.92104
