nquest,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB,RATADEB_PROF,PFCOLL,PFNOCOLL
509054,0,0,0,0,0,0,0,0,0,0,,,,,,,
509057,0,0,0,0,0,0,0,0,0,0,,,,,,,
509064,0,0,0,0,0,0,0,0,0,0,,,,,,,
509068,0,0,0,5000,0,0,5000,0,0,0,,,2100,2100,,0,5000
509071,0,0,0,0,0,0,0,0,0,0,,,,,,,
509123,0,0,0,0,0,0,0,0,0,0,,,,,,,
509366,0,0,0,0,0,0,0,0,0,0,,,,,,,
509550,0,0,0,0,0,0,0,0,0,0,,,,,,,
509601,0,0,0,0,0,0,0,0,0,0,,,,,,,
509689,0,0,0,0,0,0,0,0,0,0,,,,,,,
509717,0,0,0,0,0,33000,0,0,0,0,2400,,,2400,,0,33000
509806,0,0,0,0,0,0,0,0,0,0,,,,,,,
509869,0,0,0,0,0,0,0,0,0,0,,,,,,,
509889,0,0,0,0,0,0,0,0,0,0,,,,,,,
510109,0,0,0,0,0,0,0,0,0,0,,,,,,,
510181,0,0,0,0,0,0,0,0,0,0,,,,,,,
510239,0,0,0,0,0,0,0,0,0,0,,,,,,,
510244,0,0,0,0,0,0,0,0,300,0,,,,,,0,300
510245,0,0,0,0,0,0,0,0,0,0,,,,,,,
510329,0,0,0,0,0,0,0,0,0,0,,,,,,,
510345,0,0,0,0,0,0,0,0,0,0,,,,,,,
510374,4000,0,0,0,0,0,4000,0,0,1000,,,1050,1050,,0,5000
510432,0,0,0,0,0,0,0,0,0,0,,,,,,,
510433,0,0,0,0,0,0,0,0,0,0,,,,,,,
510634,0,0,0,0,0,0,0,0,0,0,,,,,,,
510984,0,0,0,0,0,0,0,0,0,0,,,,,,,
511074,0,0,0,0,0,0,0,0,0,0,,,,,,,
511116,0,0,0,0,0,0,0,0,0,0,,,,,,,
511130,0,0,0,0,0,0,0,0,0,0,,,,,,,
511136,0,0,0,0,0,0,0,0,0,0,,,,,,,
511160,0,0,0,0,0,0,0,0,0,0,,,,,,,
511260,0,0,0,0,0,0,0,0,0,0,,,,,,,
511307,0,0,0,0,0,0,0,0,0,0,,,,,,,
511315,3500,0,0,5000,0,0,8500,0,0,2000,,,3400,3400,,3500,7000
511342,0,0,0,0,0,0,0,0,0,0,,,,,,,
511352,0,0,0,0,0,0,0,0,0,0,,,,,,,
511354,0,0,0,0,0,0,0,0,0,0,,,,,,,
511355,0,0,0,0,0,0,0,0,0,0,,,,,,,
511365,0,0,0,0,0,0,0,0,0,0,,,,,,,
511367,0,0,0,0,0,0,0,0,0,0,,,,,,,
511416,0,0,0,0,0,0,0,0,0,0,,,,,,,
511419,0,0,0,0,0,0,0,0,0,0,,,,,,,
511424,0,0,0,0,0,0,0,0,0,0,,,,,,,
511431,0,0,0,0,0,0,0,0,0,0,,,,,,,
511435,0,0,0,0,0,0,0,0,0,0,,,,,,,
511438,0,0,0,0,0,0,0,0,0,0,,,,,,,
511474,0,0,0,0,0,0,0,0,0,600,,,,,,0,600
511491,0,0,0,0,0,0,0,0,0,0,,,,,,,
511494,0,0,0,0,0,0,0,0,0,0,,,,,,,
511495,0,0,0,0,0,0,0,0,0,0,,,,,,,
511500,0,0,0,0,0,0,0,0,0,0,,,,,,,
511501,0,0,0,0,0,0,0,0,0,0,,,,,,,
511519,0,0,0,0,0,0,0,0,0,0,,,,,,,
511525,0,0,0,0,0,0,0,0,0,0,,,,,,,
511629,8500,0,0,0,0,0,8500,0,0,0,,,3500,3500,,0,8500
511757,3000,0,0,0,0,0,3000,0,0,0,,,3000,3000,,3000,0
512211,0,0,0,0,0,0,0,0,0,0,,,,,,,
512368,0,0,0,0,0,0,0,0,0,0,,,,,,,
512372,0,0,0,0,0,0,0,0,0,0,,,,,,,
512417,0,0,0,0,0,0,0,0,0,0,,,,,,,
512452,0,0,0,0,0,130000,0,0,0,0,12000,,,12000,,130000,0
512457,0,0,0,0,0,0,0,0,0,0,,,,,,,
512517,0,0,0,0,0,0,0,0,0,0,,,,,,,
512574,0,0,0,0,0,0,0,0,0,0,,,,,,,
512704,0,0,0,0,0,0,0,0,0,0,,,,,,,
512768,0,0,0,0,0,0,0,0,0,0,,,,,,,
512784,0,0,0,0,0,9000,0,0,0,0,3160,,,3160,,0,9000
512807,0,0,0,0,0,0,0,0,0,0,,,,,,,
512843,7000,0,0,0,0,0,7000,0,0,0,,,3600,3600,,0,7000
512845,0,0,0,0,0,0,0,0,0,0,,,,,,,
512849,0,0,0,0,0,0,0,0,0,0,,,,,,,
512858,0,0,0,0,0,0,0,0,0,0,,,,,,,
512884,0,0,0,0,0,0,0,0,0,0,,,,,,,
512887,0,0,0,0,0,0,0,0,0,0,,,,,,,
512892,0,0,0,0,0,0,0,0,0,0,,,,,,,
512897,0,0,0,0,0,0,0,0,0,0,,,,,,,
512921,0,0,0,0,0,0,0,0,0,0,,,,,,,
512941,0,0,0,0,0,0,0,0,0,0,,,,,,,
512963,0,0,0,0,0,0,0,0,0,0,,,,,,,
513045,0,0,0,0,0,0,0,0,0,0,,,,,,,
513064,0,0,0,0,0,0,0,0,0,0,,,,,,,
513131,0,0,0,0,0,0,0,0,0,0,,,,,,,
513330,0,0,0,0,0,0,0,0,0,0,,,,,,,
513335,0,0,0,0,0,0,0,0,0,1000,,,,,,0,1000
513369,0,0,0,0,0,0,0,0,0,0,,,,,,,
513377,0,0,0,0,0,0,0,0,0,0,,,,,,,
513384,0,0,0,0,0,0,0,0,0,0,,,,,,,
513406,0,0,0,0,0,0,0,0,0,0,,,,,,,
513411,0,0,0,0,0,0,0,0,0,0,,,,,,,
513428,0,0,0,0,0,0,0,0,0,0,,,,,,,
513437,0,0,0,0,0,70000,0,0,0,0,,7200,,7200,,70000,0
610980,0,0,0,0,0,0,0,0,0,0,,,,,,,
611412,0,0,0,0,0,110000,0,0,0,0,,14000,,14000,,110000,0
611441,0,0,0,0,0,0,0,0,0,0,,,,,,,
611453,0,0,0,0,0,0,0,0,0,0,,,,,,,
611512,0,0,0,0,0,0,0,0,0,0,,,,,,,
611614,8500,800,0,0,0,0,9300,0,0,0,,,5654,5654,,0,9300
611774,0,0,0,0,0,0,0,0,0,0,,,,,,,
612011,0,0,0,0,0,0,0,0,0,0,,,,,,,
612269,0,0,0,0,0,0,0,0,1336.0569562,0,,,,,,0,1336.0569562
612423,0,0,0,0,0,0,0,0,0,0,,,,,,,
613605,0,0,0,0,0,0,0,0,0,0,,,,,,,
613825,0,0,0,0,0,0,0,0,0,0,,,,,,,
614068,0,0,0,0,0,0,0,0,0,0,,,,,,,
614094,0,0,0,0,0,0,0,0,0,0,,,,,,,
614660,8160,0,0,0,0,0,8160,0,0,0,,,5760,5760,,8160,0
614683,0,0,0,0,0,0,0,0,0,0,,,,,,,
614783,0,0,0,0,0,0,0,0,0,0,,,,,,,
615399,0,0,0,0,0,0,0,0,0,0,,,,,,,
615751,0,0,0,0,0,0,0,0,0,0,,,,,,,
616016,0,0,0,0,0,0,0,0,0,0,,,,,,,
616313,0,0,0,0,0,0,0,0,0,0,,,,,,,
617023,3000,0,0,0,0,0,3000,0,0,0,,,3000,3000,,0,3000
617231,0,0,0,0,0,0,0,0,0,0,,,,,,,
617398,0,0,0,0,0,0,0,0,0,0,,,,,,,
617902,0,0,0,0,0,0,0,0,0,0,,,,,,,
618755,0,0,0,0,0,0,0,0,0,0,,,,,,,
619457,0,0,0,0,0,0,0,0,0,0,,,,,,,
620481,0,0,0,0,0,65000,0,0,0,0,,5000,,5000,,65000,0
620503,0,0,0,0,0,0,0,0,0,0,,,,,,,
620805,0,0,0,0,0,0,0,0,0,0,,,,,,,
620829,0,0,0,0,0,0,0,0,0,0,,,,,,,
620858,0,0,0,0,0,59400,0,0,0,0,3600,,,3600,,59400,0
621762,0,0,0,0,0,0,0,0,0,0,,,,,,,
621766,0,0,0,0,0,0,0,0,0,0,,,,,,,
621773,0,0,0,0,0,0,0,0,0,0,,,,,,,
622034,0,0,0,0,0,0,0,0,0,0,,,,,,,
622228,0,0,0,0,0,30000,0,0,0,0,5000,,,5000,,30000,0
622306,0,0,0,0,0,0,0,0,0,0,,,,,,,
622707,0,0,0,0,0,0,0,0,0,0,,,,,,,
622717,0,0,0,0,0,0,0,0,0,0,,,,,,,
622915,0,0,0,0,0,0,0,0,0,0,,,,,,,
623281,0,0,0,42500,0,0,42500,0,0,2103.053883,,,13480,13480,,0,44603.053883
623300,0,0,0,0,0,0,0,0,0,0,,,,,,,
623305,0,0,0,0,0,0,0,0,0,0,,,,,,,
623606,0,0,0,0,0,0,0,0,0,0,,,,,,,
623614,0,0,0,0,0,0,0,0,0,0,,,,,,,
623619,0,0,0,0,0,0,0,0,0,0,,,,,,,
624781,0,0,0,0,0,0,0,2700,0,4500,,,,7000,7000,0,5200
625193,0,0,0,0,0,0,0,0,0,0,,,,,,,
625513,0,0,0,0,0,0,0,0,0,0,,,,,,,
625536,0,0,0,0,0,0,0,0,0,0,,,,,,,
625641,0,0,0,0,0,0,0,0,0,0,,,,,,,
625694,0,0,0,0,0,0,0,0,0,0,,,,,,,
625983,0,0,0,0,0,0,0,0,0,1939.8906594,,,,,,0,1939.8906594
626189,0,0,0,0,0,0,0,0,0,0,,,,,,,
626240,0,0,0,0,0,0,0,0,0,0,,,,,,,
626259,0,0,0,0,0,0,0,0,0,0,,,,,,,
626310,0,0,0,0,0,0,0,0,0,0,,,,,,,
626312,0,0,0,0,0,0,0,0,0,0,,,,,,,
626361,0,0,0,0,0,0,0,0,0,0,,,,,,,
626641,0,0,0,0,0,0,0,0,0,0,,,,,,,
626680,0,0,0,0,0,0,0,0,0,0,,,,,,,
626851,0,0,0,0,0,0,0,0,0,0,,,,,,,
626868,0,0,0,0,0,0,0,0,0,0,,,,,,,
627067,0,0,0,0,0,0,0,0,0,0,,,,,,,
627314,0,0,0,0,0,40000,0,0,0,0,9360,,,9360,,40000,0
627479,0,0,0,0,0,0,0,0,0,0,,,,,,,
628418,0,0,0,0,0,0,0,0,2500,0,,,,,,0,2500
629458,0,0,0,0,0,0,0,0,0,0,,,,,,,
629478,0,0,0,0,0,0,0,0,0,0,,,,,,,
629488,0,0,0,0,0,0,0,0,0,0,,,,,,,
629828,0,0,0,0,0,0,0,0,0,0,,,,,,,
629984,0,0,0,0,0,0,0,0,0,0,,,,,,,
630345,0,0,0,0,0,0,0,0,0,0,,,,,,,
630650,0,0,0,0,0,0,0,0,0,0,,,,,,,
630858,0,0,0,0,0,30000,0,0,0,0,6000,,,6000,,30000,0
631016,0,0,0,0,0,0,0,0,0,0,,,,,,,
631306,0,0,0,0,0,0,0,0,0,0,,,,,,,
631431,0,0,0,0,0,0,0,0,0,0,,,,,,,
631712,0,0,0,0,0,0,0,0,0,0,,,,,,,
631954,0,0,0,0,0,0,0,0,0,0,,,,,,,
632099,0,0,0,0,0,0,0,0,0,0,,,,,,,
632118,0,0,0,0,0,0,0,0,0,0,,,,,,,
633412,0,0,0,0,0,0,0,0,0,0,,,,,,,
633458,0,0,0,0,0,0,0,0,0,0,,,,,,,
633654,0,0,0,0,0,0,0,0,0,0,,,,,,,
633941,0,0,0,0,0,0,0,0,0,0,,,,,,,
634144,8000,0,0,0,0,0,8000,0,0,0,,,1000,1000,,0,8000
634442,0,0,0,0,0,0,0,0,0,0,,,,,,,
634732,0,0,0,0,0,0,0,0,0,0,,,,,,,
635007,0,0,0,0,0,0,0,0,0,0,,,,,,,
635112,0,0,0,0,0,0,0,0,0,0,,,,,,,
635346,4500,0,0,0,0,2000,4500,0,0,0,4560,,2000,6560,,4500,2000
635513,0,0,0,0,0,0,0,0,0,0,,,,,,,
635514,0,0,0,0,0,0,0,0,0,0,,,,,,,
636206,0,0,0,0,0,0,0,0,0,0,,,,,,,
636237,0,0,0,0,0,0,0,0,0,0,,,,,,,
636289,0,0,0,0,0,0,0,0,0,0,,,,,,,
636305,0,0,0,0,0,0,0,0,0,0,,,,,,,
636401,0,0,0,0,0,0,0,0,0,0,,,,,,,
636407,0,3000,0,9000,0,0,12000,0,0,0,,,3240,3240,,0,12000
636418,0,0,0,0,0,0,0,0,0,0,,,,,,,
637242,0,0,0,0,0,0,0,0,0,0,,,,,,,
637619,0,0,0,0,0,0,0,0,0,0,,,,,,,
637701,0,0,0,0,0,0,0,0,0,1386.1073898,,,,,,0,1386.1073898
637711,0,0,0,0,0,0,0,0,0,0,,,,,,,
637869,0,0,0,0,0,0,0,0,0,0,,,,,,,
638250,0,0,0,0,0,0,0,0,0,0,,,,,,,
638339,0,0,0,0,0,0,0,0,0,0,,,,,,,
638360,0,0,0,0,0,0,0,0,0,0,,,,,,,
638395,0,0,0,0,0,0,0,0,0,0,,,,,,,
639013,0,390,0,2700,0,0,3090,0,0,0,,,1084,1084,,0,3090
639331,0,0,0,0,0,0,0,0,0,0,,,,,,,
639502,0,0,0,0,0,75000,0,0,0,1500,9333,,,9333,,75000,1500
639575,0,0,0,0,0,0,0,0,0,0,,,,,,,
639924,0,0,0,0,0,0,0,2000,0,2179.8481023,,,,,,0,2179.8481023
639971,0,0,0,0,0,0,0,0,0,0,,,,,,,
640164,0,0,0,0,0,0,0,0,0,0,,,,,,,
640212,0,0,0,0,0,0,0,0,0,0,,,,,,,
640790,0,0,0,0,0,0,0,0,0,0,,,,,,,
640821,0,0,0,0,0,0,0,0,0,0,,,,,,,
640837,0,0,0,0,0,0,0,0,0,0,,,,,,,
640864,0,0,0,0,0,20000,0,0,0,0,1000,,,1000,,20000,0
640954,0,0,0,0,0,0,0,0,0,0,,,,,,,
641084,0,0,0,0,0,0,0,0,0,0,,,,,,,
641624,0,0,0,0,0,0,0,0,0,0,,,,,,,
641628,0,0,0,0,0,0,0,0,0,0,,,,,,,
648534,0,0,0,0,0,0,0,0,0,0,,,,,,,
648636,0,0,0,0,0,0,0,0,0,0,,,,,,,
648863,0,0,0,0,0,0,0,0,0,0,,,,,,,
649032,0,0,0,0,0,0,0,0,0,0,,,,,,,
649054,0,0,0,0,0,0,0,0,0,0,,,,,,,
649071,0,0,0,0,0,0,0,0,0,0,,,,,,,
649089,0,0,0,0,0,0,0,0,0,0,,,,,,,
649391,0,0,0,0,0,0,0,0,0,0,,,,,,,
650027,0,0,0,0,0,0,0,0,0,0,,,,,,,
650048,0,0,0,0,0,0,0,0,0,0,,,,,,,
650079,0,0,0,0,0,0,0,0,0,0,,,,,,,
650091,0,0,0,0,0,0,0,0,0,0,,,,,,,
670338,0,0,0,0,0,0,0,0,0,0,,,,,,,
670362,0,0,0,0,0,0,0,0,0,0,,,,,,,
670485,0,0,0,0,0,0,0,0,0,0,,,,,,,
670652,0,0,0,0,0,0,0,0,0,0,,,,,,,
670670,0,0,0,0,0,0,0,0,0,0,,,,,,,
670698,0,0,0,0,0,0,0,0,0,0,,,,,,,
670711,0,0,0,0,0,0,0,0,0,0,,,,,,,
670762,0,0,0,0,0,0,0,0,0,0,,,,,,,
670853,0,0,0,0,0,0,0,0,0,0,,,,,,,
670857,0,0,0,0,0,0,0,0,0,0,,,,,,,
671105,0,0,0,0,0,0,0,0,0,0,,,,,,,
671136,0,0,0,600,0,0,600,0,0,0,,,600,600,,0,600
671149,0,0,0,0,0,0,0,0,0,0,,,,,,,
671152,0,0,0,0,0,100000,0,185000,0,0,6000,,,26000,20000,280000,0
671153,0,0,0,0,0,0,0,0,0,0,,,,,,,
671200,0,0,0,0,0,0,0,0,0,0,,,,,,,
671206,0,0,0,0,0,5000,0,0,0,0,2400,,,2400,,5000,0
671296,0,0,0,0,0,0,0,0,0,0,,,,,,,
671300,0,0,0,0,0,0,0,0,0,0,,,,,,,
671362,0,0,0,0,0,3500,0,0,0,0,3600,,,3600,,0,3500
671480,0,0,0,0,0,0,0,0,0,0,,,,,,,
671520,5000,0,0,0,0,0,5000,0,0,0,,,1800,1800,,0,5000
671582,0,0,0,0,0,0,0,0,0,0,,,,,,,
671698,0,0,0,0,0,0,0,0,0,0,,,,,,,
671733,0,0,0,0,0,0,0,0,0,0,,,,,,,
671739,11000,0,0,0,0,0,11000,0,1000,6000,,,3000,3000,,11000,7000
671838,0,0,0,0,0,0,0,0,0,0,,,,,,,
671841,0,0,0,0,0,0,0,0,0,0,,,,,,,
671893,0,600,0,0,0,0,600,0,0,0,,,1000,1000,,600,0
671904,0,0,0,0,0,0,0,0,0,0,,,,,,,
671909,0,0,0,0,0,0,0,0,0,0,,,,,,,
672063,0,0,0,0,0,0,0,0,0,0,,,,,,,
672065,0,0,0,0,0,0,0,0,0,0,,,,,,,
672142,6000,0,0,0,0,0,6000,0,0,0,,,3000,3000,,0,6000
672351,0,0,0,0,0,0,0,0,0,0,,,,,,,
672417,0,0,0,0,0,24000,0,0,0,0,6000,,,6000,,24000,0
672430,0,0,0,0,0,0,0,0,0,0,,,,,,,
672486,0,0,0,0,0,0,0,0,0,0,,,,,,,
672541,0,0,0,0,0,0,0,0,0,0,,,,,,,
672580,0,0,0,0,0,0,0,0,0,0,,,,,,,
672620,0,0,0,0,0,0,0,0,0,0,,,,,,,
672679,0,0,0,0,0,0,0,0,0,0,,,,,,,
672854,0,0,0,0,0,0,0,0,0,0,,,,,,,
672985,0,0,0,0,0,0,0,0,0,0,,,,,,,
673050,0,0,0,0,0,0,0,0,0,2157.2238136,,,,,,0,2157.2238136
673051,0,0,0,0,0,0,0,0,0,0,,,,,,,
673145,0,0,0,0,0,33000,0,0,0,0,5400,,,5400,,33000,0
673378,0,0,0,0,0,0,0,0,0,0,,,,,,,
673419,0,0,0,0,0,0,0,0,0,0,,,,,,,
673421,0,0,0,0,0,0,0,0,0,0,,,,,,,
673423,0,0,0,0,0,0,0,0,0,0,,,,,,,
673424,0,0,0,0,0,0,0,0,0,0,,,,,,,
673451,0,0,0,0,0,0,0,0,0,0,,,,,,,
673452,38000,0,0,0,0,0,38000,0,0,0,,,600,600,,38000,0
673454,0,0,0,0,0,0,0,0,0,0,,,,,,,
673467,0,0,0,0,0,0,0,0,0,0,,,,,,,
673540,0,0,0,0,0,30000,0,0,0,0,4000,,,4000,,30000,0
673570,0,0,0,0,0,0,0,0,0,0,,,,,,,
673661,0,0,0,0,0,0,0,0,0,0,,,,,,,
673748,0,0,0,0,0,0,0,0,0,0,,,,,,,
673816,0,0,0,0,0,0,0,0,0,0,,,,,,,
673828,0,0,0,0,0,0,0,0,0,0,,,,,,,
673847,0,0,0,0,0,0,0,0,0,0,,,,,,,
673858,0,0,0,0,0,20000,0,0,0,0,,7200,,7200,,20000,0
673882,0,0,0,0,0,0,0,0,0,0,,,,,,,
673963,0,0,0,0,0,0,0,0,0,0,,,,,,,
673970,0,0,0,0,0,0,0,0,0,0,,,,,,,
674019,1760,0,0,0,0,0,1760,0,0,0,,,2900,2900,,0,1760
674063,0,0,0,0,0,0,0,0,0,0,,,,,,,
674105,0,0,0,0,0,0,0,0,0,0,,,,,,,
674106,0,0,0,0,0,0,0,0,0,0,,,,,,,
674196,0,0,0,0,0,0,0,0,0,0,,,,,,,
674226,0,0,0,0,0,0,0,0,0,0,,,,,,,
674229,0,0,0,0,0,0,0,0,0,0,,,,,,,
674237,0,0,0,0,0,0,0,0,0,0,,,,,,,
674239,0,0,0,0,0,78000,0,0,0,0,6000,,,6000,,0,78000
674272,0,0,0,0,0,0,0,0,0,0,,,,,,,
674281,0,0,0,0,0,0,0,0,0,0,,,,,,,
674283,0,0,0,0,0,0,0,0,0,0,,,,,,,
674287,0,0,0,0,0,0,0,0,0,0,,,,,,,
674361,0,0,0,0,0,0,0,0,0,0,,,,,,,
674379,0,0,0,0,0,0,0,0,0,0,,,,,,,
674440,0,0,0,0,0,0,0,0,0,0,,,,,,,
674489,0,0,0,0,0,0,0,0,0,0,,,,,,,
674542,0,0,0,0,0,0,0,0,0,0,,,,,,,
674572,0,0,0,0,0,0,0,0,0,0,,,,,,,
674613,0,0,0,0,0,0,0,0,0,0,,,,,,,
674686,0,0,0,0,0,0,0,0,0,0,,,,,,,
674768,0,0,0,0,0,0,0,0,0,0,,,,,,,
674781,0,0,0,0,0,0,0,0,0,0,,,,,,,
674800,0,0,0,0,0,0,0,0,0,0,,,,,,,
674815,0,0,0,0,0,0,0,0,0,0,,,,,,,
674817,0,0,0,0,0,0,0,0,0,0,,,,,,,
674842,0,0,0,0,0,0,0,0,0,0,,,,,,,
674868,0,0,0,0,0,0,0,0,0,0,,,,,,,
674869,0,0,0,0,0,0,0,0,0,0,,,,,,,
674968,0,0,0,0,0,0,0,0,0,0,,,,,,,
674970,0,0,0,0,0,0,0,0,0,0,,,,,,,
674974,0,0,0,0,0,0,0,0,0,0,,,,,,,
675086,0,0,0,0,0,0,0,0,0,0,,,,,,,
675132,8000,0,0,0,0,0,8000,0,0,0,,,3400,3400,,0,8000
675265,15000,0,0,0,0,0,15000,0,0,0,,,3300,3300,,0,15000
675280,0,0,0,0,0,0,0,0,0,0,,,,,,,
675334,15000,0,0,0,0,0,15000,0,0,0,,,2150,2150,,0,15000
675645,0,0,0,0,0,0,0,0,0,0,,,,,,,
675656,0,0,0,0,0,0,0,0,0,0,,,,,,,
675667,0,0,0,0,0,0,0,0,0,0,,,,,,,
675739,0,0,0,0,0,0,0,0,0,0,,,,,,,
675801,0,0,0,0,0,0,0,0,0,10000,,,,,,0,10000
675905,0,0,0,0,0,80000,0,0,0,0,7000,,,7000,,80000,0
675906,0,0,0,0,0,0,0,0,0,0,,,,,,,
675953,0,0,0,0,0,0,0,0,0,0,,,,,,,
675977,0,0,0,0,0,0,0,0,0,0,,,,,,,
675983,0,0,0,0,0,0,0,0,0,0,,,,,,,
676000,0,0,0,0,0,0,0,0,0,0,,,,,,,
676030,0,0,0,0,0,0,0,0,0,0,,,,,,,
676060,0,0,0,0,0,0,0,0,0,0,,,,,,,
676259,0,0,0,0,0,0,0,0,0,0,,,,,,,
676304,0,0,0,0,0,0,0,0,0,0,,,,,,,
676359,0,0,0,0,0,0,0,0,0,0,,,,,,,
676374,0,0,0,0,0,5000,0,0,0,0,,730,,730,,0,5000
676391,0,0,0,0,0,0,0,0,0,0,,,,,,,
676521,0,0,0,0,0,0,0,0,0,0,,,,,,,
676557,0,0,0,0,0,0,0,0,0,0,,,,,,,
676580,0,0,0,0,0,0,0,0,0,0,,,,,,,
676670,0,0,0,0,0,0,0,0,0,0,,,,,,,
676772,0,0,0,0,0,0,0,0,0,0,,,,,,,
676807,0,0,0,0,0,0,0,0,0,0,,,,,,,
676844,0,0,0,0,0,0,0,0,0,0,,,,,,,
676851,0,0,0,0,0,0,0,0,0,0,,,,,,,
676941,0,0,0,0,0,0,0,0,0,0,,,,,,,
676981,0,0,0,0,0,0,0,0,0,0,,,,,,,
677112,0,0,0,0,0,0,0,0,0,0,,,,,,,
677124,0,0,0,0,0,0,0,0,0,0,,,,,,,
677130,0,0,0,0,0,0,0,0,0,0,,,,,,,
677167,0,0,0,0,0,0,0,0,0,0,,,,,,,
677176,0,0,0,0,0,0,0,0,0,0,,,,,,,
677195,0,0,0,0,0,0,0,0,0,0,,,,,,,
677220,0,0,0,0,0,0,0,0,0,0,,,,,,,
677277,0,0,0,0,0,0,0,0,0,0,,,,,,,
677280,0,0,0,0,0,0,0,0,0,0,,,,,,,
677287,0,0,0,0,0,0,0,0,0,0,,,,,,,
677339,0,0,0,0,0,0,0,0,0,0,,,,,,,
677386,0,0,0,0,0,0,0,0,0,0,,,,,,,
677422,0,0,0,0,0,0,0,0,0,0,,,,,,,
677464,0,0,0,0,0,0,0,0,0,0,,,,,,,
677474,0,0,0,0,0,0,0,0,0,0,,,,,,,
677475,3000,0,0,0,0,0,3000,0,0,0,,,1200,1200,,0,3000
677476,0,0,0,0,0,0,0,0,0,0,,,,,,,
677489,0,0,0,0,0,0,0,0,0,0,,,,,,,
677627,0,0,0,0,0,0,0,0,0,0,,,,,,,
677655,0,0,0,0,0,0,0,0,0,15000,,,,,,0,15000
677775,0,0,0,0,0,0,0,0,0,0,,,,,,,
677881,0,0,0,0,0,0,0,0,0,0,,,,,,,
677897,0,0,0,0,0,0,0,0,0,0,,,,,,,
677946,0,0,0,0,0,0,0,0,0,0,,,,,,,
677964,0,0,0,0,0,0,0,0,0,0,,,,,,,
677988,0,0,0,0,0,0,0,0,0,0,,,,,,,
678132,0,0,0,0,0,0,0,0,0,0,,,,,,,
678160,0,3000,0,0,0,0,3000,0,0,0,,,3000,3000,,3000,0
678214,0,0,0,0,0,0,0,0,0,0,,,,,,,
680060,0,0,0,0,0,0,0,0,0,0,,,,,,,
680143,0,0,0,0,0,0,0,0,0,0,,,,,,,
680144,0,1200,0,0,0,0,1200,0,0,0,,,1200,1200,,0,1200
680146,0,0,0,0,0,0,0,0,0,0,,,,,,,
680239,0,0,0,0,0,0,0,0,0,0,,,,,,,
680243,0,0,0,0,0,1856,0,0,0,0,3600,,,3600,,1856,0
680244,2000,0,0,0,0,150000,2000,0,0,0,9000,,2300,11300,,150000,2000
680274,0,0,0,0,0,0,0,5000,0,1627.6336964,,,,,,0,1627.6336964
680311,0,0,0,0,0,0,0,0,0,0,,,,,,,
680391,0,0,0,0,0,0,0,0,0,0,,,,,,,
680430,0,0,0,0,0,0,0,0,0,0,,,,,,,
680498,0,0,0,0,0,0,0,0,0,0,,,,,,,
680500,0,0,0,0,0,0,0,0,0,0,,,,,,,
680537,0,0,0,0,0,0,0,0,0,0,,,,,,,
680587,0,0,0,0,0,0,0,0,0,0,,,,,,,
680601,0,0,0,0,0,0,0,0,0,0,,,,,,,
680686,0,0,0,0,0,0,0,0,0,0,,,,,,,
680732,0,0,0,0,0,0,0,0,0,0,,,,,,,
680771,0,0,0,0,0,0,0,0,0,0,,,,,,,
680861,0,0,0,0,0,0,0,0,0,0,,,,,,,
680870,19000,0,0,0,0,0,19000,0,0,0,,,3500,3500,,0,19000
680914,0,0,0,0,0,0,0,0,0,0,,,,,,,
680938,0,0,0,0,0,0,0,0,0,0,,,,,,,
680943,0,0,0,0,0,0,0,0,0,0,,,,,,,
680981,0,0,0,0,0,0,0,0,0,0,,,,,,,
680982,0,0,0,0,0,0,0,0,0,0,,,,,,,
681097,0,0,0,0,0,0,0,0,0,0,,,,,,,
681133,0,0,0,0,0,0,0,0,0,0,,,,,,,
681192,0,0,0,0,0,0,0,0,0,0,,,,,,,
681329,0,0,0,0,0,0,0,0,0,0,,,,,,,
681349,0,0,0,0,0,0,0,0,0,0,,,,,,,
681380,0,0,0,0,0,0,0,0,0,0,,,,,,,
681387,0,0,0,0,0,0,0,0,0,0,,,,,,,
681394,0,0,0,0,0,150000,0,0,0,0,7400,,,7400,,150000,0
681403,0,0,0,0,0,0,0,0,0,0,,,,,,,
681430,0,0,0,0,0,0,0,0,0,0,,,,,,,
681477,0,0,0,0,0,36000,0,0,0,0,4800,,,4800,,36000,0
681499,0,0,0,0,0,0,0,0,0,0,,,,,,,
681520,14500,0,0,0,0,0,14500,0,0,0,,,3600,3600,,0,14500
681640,0,0,0,0,0,0,0,0,0,0,,,,,,,
681658,0,0,0,0,0,0,0,0,0,0,,,,,,,
681668,0,0,0,0,0,9000,0,0,0,0,2500,,,2500,,0,9000
681673,0,0,0,0,0,0,0,0,0,0,,,,,,,
681713,0,0,0,0,0,6000,0,0,1434.0329559,0,2000,,,2000,,0,7434.0329559
681790,0,0,0,0,0,0,0,0,0,0,,,,,,,
681822,0,0,0,0,0,0,0,0,0,0,,,,,,,
681844,0,0,0,0,0,0,0,0,0,0,,,,,,,
681929,0,0,0,0,0,0,0,0,0,0,,,,,,,
682006,0,0,0,0,0,0,0,0,0,0,,,,,,,
682118,0,0,0,0,0,0,0,0,0,0,,,,,,,
