nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,attest,dimaz,oretot,pstra,orestra,b1bonus,ylm,integ,ylnm,contaz_1,contaz_2,contaz_3
921704,1,1,1,1,1,1,12,1,4,38,2,,1,21000,2,0,2,2,2
921704,2,2,1,1,1,1,12,1,2,40,2,,2,15000,2,0,2,2,2
921717,1,1,1,1,1,1,12,1,2,40,2,,2,20000,2,0,2,2,2
921718,1,1,1,1,1,1,12,1,2,36,2,,2,19000,2,0,2,2,2
921721,1,1,1,1,2,1,12,1,1,30,2,,2,15000,2,0,2,2,2
921723,1,1,1,1,1,1,12,1,7,40,1,0,2,15000,2,0,2,2,2
921733,2,1,1,1,1,1,12,1,2,30,2,,2,12000,2,0,2,2,2
921750,1,1,1,1,1,1,12,1,1,36,2,,2,13000,2,0,2,2,2
921752,1,1,1,1,2,1,12,1,1,30,2,,2,12000,2,0,2,2,2
921752,2,1,1,1,2,1,12,1,1,30,2,,2,12500,2,0,2,2,2
921755,1,1,1,1,2,1,12,1,1,30,2,,2,10000,2,0,2,2,2
921761,1,1,1,1,2,1,12,1,1,30,2,,2,10000,2,0,2,2,2
921766,1,1,1,1,2,1,12,1,1,30,2,,2,15600,2,0,2,2,2
921773,3,3,1,1,1,1,12,1,5,40,2,,2,20000,1,1200,2,2,2
921777,1,1,1,1,1,1,12,1,7,40,2,,2,26000,2,0,2,2,2
921784,1,1,1,1,1,1,12,1,3,30,2,,2,16000,2,0,2,2,2
921800,1,1,1,1,1,1,12,1,2,30,2,,2,13000,2,0,2,2,2
921806,1,1,1,1,2,1,12,1,1,25,2,,2,11050,2,0,2,2,2
921810,1,1,1,1,1,1,12,1,2,10,2,,2,12000,2,0,2,2,2
921860,3,3,1,1,1,2,3,1,4,46,2,,2,3500,2,0,2,2,2
921860,5,5,1,2,1,1,12,1,4,30,2,,2,6500,2,0,2,2,2
921863,1,1,1,1,1,1,12,1,7,40,2,,2,14900,2,0,2,2,2
921865,3,1,1,1,2,1,12,1,1,40,2,,2,7800,2,0,2,2,2
921887,2,2,1,1,1,1,12,1,8,36,2,,2,28000,2,0,1,2,2
921897,1,1,2,2,1,3,,1,8,5,2,,2,500,2,0,2,2,2
921904,2,1,1,1,1,1,12,1,6,40,2,,2,16200,2,0,2,2,2
921910,5,2,1,1,2,2,8,1,2,50,2,,2,8500,2,0,2,2,2
921926,1,1,1,1,1,1,12,1,4,40,2,,2,9100,2,0,2,2,2
921926,2,1,1,1,1,1,12,1,4,30,2,,2,20800,2,0,2,2,2
921928,4,1,1,2,1,1,12,1,2,20,2,,2,9100,2,0,2,2,2
921929,3,1,1,1,1,1,12,1,1,45,2,,2,14000,2,0,2,2,2
921955,4,4,1,2,2,2,3,2,1,10,2,,2,900,2,0,2,2,2
921960,1,1,1,1,1,1,12,1,4,40,2,,2,28000,2,0,2,2,2
921978,1,1,1,1,1,2,11,1,2,40,2,,2,13000,2,0,2,2,2
921978,3,3,1,1,1,1,12,1,2,40,2,,2,14000,2,0,2,2,2
921978,4,1,1,2,2,2,1,1,2,20,2,,2,800,2,0,2,2,2
921985,1,1,1,1,1,1,12,1,5,40,1,8,1,25000,2,0,2,2,2
921985,2,2,1,1,1,1,12,1,5,36,2,,2,19000,2,0,2,2,2
921987,1,1,1,1,1,1,12,1,1,36,2,,2,18500,2,0,2,2,2
922007,1,1,1,1,1,1,12,1,2,40,2,,2,22500,2,0,2,2,2
922007,3,2,1,2,1,1,12,1,2,24,2,,2,8500,2,0,2,2,2
922022,1,1,1,1,1,1,12,1,2,40,2,,2,21000,2,0,2,2,2
922112,1,1,1,1,2,1,12,1,1,30,2,,2,12000,2,0,2,2,2
922157,1,1,1,1,1,1,12,1,6,36,1,10,1,26000,1,1269.6,2,2,2
922157,3,2,1,1,1,1,12,1,2,36,2,,2,17000,2,0,2,2,2
922162,1,1,1,1,2,2,5,1,2,45,2,,2,4000,2,0,2,2,2
922164,2,2,1,1,2,1,12,1,1,30,2,,2,14000,2,0,2,2,2
922164,3,1,1,1,2,1,12,1,2,32,2,,2,13000,2,0,2,2,2
922164,3,1,2,1,2,1,12,1,2,30,2,,2,12000,2,0,2,2,2
922167,1,1,1,1,2,2,10,1,2,40,2,,2,12500,2,0,2,2,2
922181,1,1,1,1,1,1,12,1,6,36,1,5,2,21000,1,1269.6,2,2,2
922181,2,2,1,1,1,1,12,1,4,36,2,,2,18000,2,0,2,2,2
922185,2,2,1,1,2,1,12,1,1,35,2,,2,14000,2,0,2,2,2
922191,1,1,1,1,2,1,12,1,1,35,2,,2,11000,2,0,1,2,2
922198,1,1,1,1,1,1,12,1,1,36,2,,2,18000,2,0,2,2,2
922204,1,1,1,1,1,1,12,1,1,15,2,,2,70000,2,0,2,2,2
922208,1,1,1,1,1,1,12,1,6,38,1,3,2,18000,1,1000,2,2,2
922208,2,1,1,1,1,1,12,1,5,36,2,,2,18000,2,0,2,2,2
922237,1,1,1,1,1,1,12,1,4,48,2,,2,19500,2,0,2,2,2
922248,1,1,1,1,2,1,12,1,5,40,1,0,2,21000,2,0,2,2,2
922258,1,1,1,1,2,1,12,1,5,40,2,,2,13000,2,0,2,2,2
922265,3,1,1,1,2,1,12,1,1,42,2,,2,13000,2,0,2,2,2
922280,1,1,1,2,2,1,12,1,2,20,2,,2,10000,2,0,2,2,2
922280,2,1,1,1,1,1,12,1,8,36,2,,2,18000,1,1000,2,2,2
922281,1,1,1,1,2,1,12,1,5,48,2,,2,14500,2,0,2,2,2
922283,2,1,1,1,1,1,12,1,8,36,1,2,2,20000,1,1200,2,2,1
922285,2,1,1,1,2,1,12,1,6,42,2,,2,11700,1,1300,2,2,2
922287,2,1,1,1,1,1,12,1,8,40,1,0,2,16000,1,1200,2,2,2
922290,1,1,1,1,2,1,12,1,3,42,2,,2,13000,2,0,2,2,2
922357,1,1,1,1,1,1,12,1,8,36,2,,2,20800,2,0,2,2,2
922357,2,1,1,2,1,1,12,1,4,20,2,,2,6200,2,0,2,2,2
922367,1,1,1,1,1,1,12,1,3,36,2,,2,19600,2,0,2,2,2
922367,2,1,1,1,1,1,12,1,2,40,2,,2,12350,2,0,2,2,2
922371,1,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
922376,1,1,1,1,2,1,12,1,1,30,2,,2,7000,2,0,2,2,2
922412,1,1,1,1,3,2,1,1,1,24,2,,2,800,2,0,2,2,2
922415,1,1,1,1,3,1,12,1,2,40,2,,2,12000,1,200,2,2,2
922440,1,1,1,1,1,1,12,1,8,30,2,,2,16000,2,0,2,2,2
922449,1,1,1,1,1,1,12,1,1,30,2,,2,15000,2,0,2,2,2
922450,2,1,1,1,1,1,12,1,8,30,2,,2,20000,2,0,2,2,2
922478,1,1,1,1,3,1,12,1,1,50,2,,2,7000,2,0,2,2,2
922478,3,1,1,1,3,1,12,1,1,60,2,,2,7200,2,0,2,2,2
922486,1,1,1,1,1,1,12,1,2,40,2,,2,16000,2,0,2,2,2
922486,3,3,1,1,1,1,12,1,2,40,2,,2,14300,2,0,2,2,2
922496,3,3,1,1,1,1,12,1,8,36,2,,2,15600,2,0,2,2,2
922504,1,1,1,1,1,1,12,1,8,36,2,,2,18000,2,0,2,2,2
922504,2,4,1,1,1,1,12,1,8,20,2,,2,23000,2,0,2,2,2
922506,1,1,1,2,3,3,,1,1,60,2,,2,2400,2,0,2,2,2
922506,1,1,2,2,3,3,,1,1,28,2,,2,1320,2,0,2,2,2
922506,1,1,2,2,3,3,,1,1,30,2,,2,2100,2,0,2,2,2
922508,2,1,1,1,1,1,12,2,6,45,1,10,2,30000,2,0,2,2,2
922535,1,1,1,1,1,1,12,1,5,42,2,,2,17000,2,0,2,2,2
922535,3,3,1,2,3,3,,1,2,24,2,,2,3900,2,0,2,2,2
922535,4,1,1,1,2,1,12,1,4,42,2,,2,10400,2,0,2,2,2
922563,1,1,1,1,1,1,12,1,1,40,2,,2,13000,2,0,2,2,2
922565,3,1,1,2,2,1,12,1,7,24,2,,2,9500,2,0,2,2,2
922581,1,1,1,1,1,1,12,1,8,36,1,0,2,15600,2,0,1,2,2
922624,1,1,1,1,2,1,12,1,8,36,2,,2,16900,2,0,2,2,2
922628,3,1,1,1,1,1,12,1,3,40,2,,2,15600,2,0,2,2,2
922629,2,1,1,2,1,1,12,1,2,25,2,,2,12000,2,0,2,2,2
922636,1,1,1,1,1,1,12,1,3,40,2,,2,18000,2,0,2,2,2
922636,2,1,1,2,2,1,12,1,1,35,2,,2,3000,2,0,2,2,2
922638,2,1,1,1,2,2,6,1,4,45,1,10,2,13000,2,0,2,2,2
922640,2,1,1,1,1,1,12,1,3,40,2,,2,16900,2,0,2,2,2
922648,1,1,1,1,1,1,12,1,2,48,2,,2,20800,2,0,2,2,2
922651,1,1,1,2,3,3,,1,2,30,2,,2,4500,2,0,2,2,2
922651,1,1,2,2,3,3,,1,2,10,2,,2,1800,2,0,2,2,2
922657,1,1,1,2,3,3,,1,1,25,2,,2,7000,1,105.8,2,2,2
922661,2,1,1,1,1,1,12,1,1,40,2,,2,11000,2,0,2,2,2
922671,1,1,1,1,1,1,12,1,5,48,2,,2,16500,2,0,2,2,2
922706,1,1,1,1,1,1,12,1,5,40,2,,2,15000,2,0,2,2,2
922708,1,1,1,1,1,1,12,1,7,36,2,,2,16800,2,0,2,2,2
922723,1,1,1,1,1,1,12,1,7,30,2,,2,14000,2,0,2,2,2
922724,1,1,1,1,1,1,12,1,5,46,1,3,2,21000,2,0,2,1,2
922725,1,1,1,1,1,1,12,1,8,36,2,,2,22000,2,0,2,2,2
922725,2,1,1,1,2,1,12,1,6,36,2,,2,12000,2,0,2,2,2
922805,1,1,1,1,2,1,12,1,2,42,2,,2,11520,2,0,2,2,2
922805,2,1,1,1,1,1,12,1,2,48,2,,2,14000,2,0,2,2,2
922814,3,2,1,2,3,2,11,1,1,30,2,,2,10000,2,0,2,2,2
922846,1,1,1,1,1,1,12,1,8,40,2,,2,18200,2,0,2,2,2
922846,2,1,1,1,1,1,12,1,8,40,2,,2,32500,2,0,2,2,2
922866,2,1,1,1,1,1,12,1,8,40,1,3,2,24000,2,0,2,2,2
922872,2,1,1,1,1,1,12,1,8,40,1,4,2,25000,1,1269.6,2,2,2
922873,1,1,1,1,1,1,12,1,4,40,2,,2,22100,2,0,2,2,2
922898,4,2,1,1,1,1,12,1,3,40,2,,2,16600,2,0,2,2,2
922905,1,1,1,1,1,1,12,1,5,48,1,4,2,16700,2,0,1,2,2
922941,2,2,1,1,1,1,12,1,1,40,2,,2,10000,2,0,2,2,2
922981,3,1,1,2,1,1,12,1,1,20,2,,2,8400,2,0,2,2,2
922985,1,1,1,2,1,1,12,1,4,15,2,,2,6990,2,0,2,2,2
922985,3,2,1,1,2,3,,1,3,40,2,,2,2500,2,0,2,2,2
922994,1,1,1,1,1,1,12,1,8,40,2,,1,38000,2,0,2,2,2
922999,1,1,1,2,1,1,12,1,1,40,2,,2,16900,2,0,2,2,2
922999,2,1,1,2,1,1,12,1,7,20,2,,2,8450,2,0,2,2,2
923041,2,2,1,1,1,1,12,1,3,40,2,,2,16000,2,0,2,2,2
923079,1,1,1,1,1,1,12,1,5,40,1,4,2,18000,2,0,2,2,2
923079,2,1,1,1,2,1,12,1,4,35,2,,2,19000,2,0,2,2,2
923083,3,1,1,1,2,2,7,1,2,36,1,6,2,8000,2,0,2,2,2
923083,4,1,1,1,2,1,12,1,5,40,1,7,1,15000,2,0,2,2,2
923084,3,1,1,1,2,1,12,1,2,36,2,,1,15500,2,0,2,2,2
923126,2,3,1,2,2,3,,1,3,15,2,,2,8000,2,0,2,2,2
923126,3,3,1,2,2,1,12,1,2,25,2,,2,10000,2,0,2,2,2
923129,1,1,1,1,1,1,12,1,5,40,1,5,2,23000,2,0,1,2,2
923131,1,1,1,1,1,1,12,1,8,40,1,2,2,18000,2,0,2,2,2
923166,1,1,1,1,1,1,12,1,8,24,2,,2,19500,2,0,2,2,2
923167,1,1,1,1,1,1,12,1,2,45,2,,2,15600,2,0,2,2,1
923172,1,1,1,1,1,1,12,1,3,39,2,,2,14000,2,0,2,2,2
923174,1,1,1,1,1,1,12,1,4,40,2,,2,17000,2,0,2,2,2
923174,4,1,1,1,1,1,12,1,1,48,2,,2,11000,2,0,2,2,2
923188,2,2,1,1,1,1,12,1,4,40,2,,1,18000,2,0,2,2,2
923190,1,1,1,1,1,1,12,1,3,48,2,,1,14000,2,0,2,2,2
923203,1,1,1,1,1,1,12,1,4,40,1,2,2,18000,2,0,2,2,2
923212,1,1,1,2,1,1,12,1,1,9,2,,2,12000,2,0,2,2,2
923222,2,2,1,2,1,1,12,1,2,24,2,,2,6360,2,0,2,2,2
923258,2,2,1,1,1,2,10,1,8,36,2,,2,16000,2,0,2,2,2
923284,1,1,1,1,1,1,12,1,4,40,2,,2,17000,2,0,2,2,2
923289,1,1,1,1,1,1,12,1,4,40,2,,1,17000,1,,2,2,2
923305,5,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
923305,7,1,1,2,3,1,12,1,1,20,2,,2,10000,2,0,2,2,2
923310,1,1,1,1,1,1,12,1,7,40,1,4,1,17800,2,0,1,2,2
923318,1,1,1,1,1,1,12,1,3,38,1,6,2,16500,1,350,2,2,2
923322,1,1,1,1,1,1,12,1,2,40,2,,2,16500,2,0,2,2,2
923322,2,1,1,1,1,1,12,1,2,36,2,,2,14000,2,0,2,2,2
923327,1,1,1,1,1,1,12,1,3,40,1,10,2,18500,2,0,2,2,2
923346,2,2,1,1,2,2,6,1,2,40,2,,2,10000,2,0,2,2,2
923394,2,1,1,1,1,1,12,1,3,40,2,,2,24000,2,0,2,2,2
923399,1,1,1,1,1,1,12,1,6,40,1,2,1,25000,2,0,1,2,2
923406,3,1,1,1,1,1,12,1,1,40,2,,2,20000,2,0,2,2,2
923409,1,1,1,1,1,1,12,1,8,36,2,,2,18000,1,600,2,2,2
923414,1,1,1,1,1,1,12,1,5,38,1,3,2,21500,2,0,2,2,2
923414,2,1,1,1,1,1,12,1,3,40,2,,2,16000,2,0,2,2,2
923414,3,3,1,1,1,1,12,1,6,36,1,2,1,15500,2,0,2,2,2
923416,1,1,1,1,1,1,12,1,2,30,2,,2,17500,2,0,2,2,2
923416,2,1,1,1,1,1,12,1,6,40,1,5,1,16000,2,0,2,2,2
923416,3,1,1,1,2,1,12,1,6,36,2,,2,16000,2,0,2,2,2
923421,1,1,1,2,1,1,12,1,6,20,1,1,2,9000,2,0,2,2,2
923421,2,1,1,1,1,1,12,1,6,40,1,2,2,16000,2,0,2,2,2
923422,1,1,1,1,1,1,12,1,7,40,2,,2,21000,2,0,2,2,2
923423,1,1,1,2,1,1,12,1,7,20,1,6,2,10500,2,0,2,2,2
923423,2,1,1,1,1,1,12,1,2,30,2,,2,20000,2,0,2,2,2
923438,1,1,1,1,1,1,12,1,2,36,1,0,1,27600,1,1269.6,2,2,2
923438,2,1,1,1,1,1,12,1,4,24,2,,2,22000,2,0,2,2,2
923439,2,1,1,1,1,1,12,1,4,16,2,,2,20000,2,0,2,2,2
923442,2,1,1,1,1,1,12,1,6,12,2,,2,23400,2,0,1,2,2
923443,1,1,1,1,1,1,12,1,8,36,1,1,1,24000,1,400,2,2,2
923491,2,1,1,1,1,1,12,1,8,36,1,1,2,14500,2,0,2,2,2
923501,2,1,1,1,1,1,12,1,2,36,2,,2,10500,2,0,2,2,2
923530,1,1,1,1,1,1,12,1,5,36,2,,2,15000,2,0,2,2,2
923530,2,1,1,2,1,1,12,1,1,25,2,,2,7000,2,0,2,2,2
923530,3,3,1,2,2,2,2,1,4,20,2,,2,1500,2,0,2,2,2
923532,1,1,1,2,1,1,12,1,1,8,2,,2,14000,2,0,2,2,2
923532,2,1,1,2,1,1,12,1,1,8,2,,2,10500,2,0,2,2,2
923534,1,1,1,1,1,1,12,1,7,18,2,,1,19000,2,0,2,2,2
923534,2,1,1,2,2,2,5,1,7,26,2,,2,5500,2,0,2,2,2
923574,1,1,1,1,1,1,12,1,7,40,1,4,2,22000,2,0,2,2,2
923577,3,1,1,1,1,1,12,1,2,40,2,,2,9300,2,0,2,2,2
923580,2,1,1,1,1,1,12,1,8,40,2,,1,20000,2,0,2,2,2
923588,1,1,1,1,1,1,12,1,8,36,1,2,2,24000,1,700,2,2,2
923588,3,1,1,1,2,1,12,1,6,40,1,0,1,19000,1,700,2,2,2
923630,1,1,1,1,2,1,12,1,2,40,2,,2,12000,2,0,2,2,2
923635,2,1,1,1,1,1,12,1,5,40,2,,2,16500,2,0,2,2,2
923636,2,1,1,1,1,1,12,1,8,36,1,3,2,21600,2,0,2,2,2
923639,1,1,1,1,1,1,12,1,3,36,1,1,2,26000,1,4000,2,2,2
923639,2,1,1,1,1,1,12,1,4,28,2,,2,19500,2,0,2,2,2
923643,2,1,1,1,1,1,12,1,1,40,2,,2,19500,2,0,2,2,2
923645,2,1,1,1,1,1,12,1,2,45,2,,2,15000,2,0,2,2,2
923647,1,1,1,1,2,1,12,1,2,45,2,,2,9600,2,0,2,2,2
923647,2,2,1,1,2,1,12,1,2,45,2,,2,9600,2,0,2,2,2
923648,4,1,1,1,1,1,12,1,2,40,2,,2,14400,2,0,2,2,2
923649,2,1,1,1,1,1,12,1,2,38,2,,2,24000,2,0,2,2,2
923653,1,1,1,2,1,1,12,1,3,22,2,,2,8400,2,0,2,2,2
923653,2,1,1,1,1,1,12,1,3,40,2,,2,12000,2,0,2,2,2
923654,1,1,1,1,1,1,12,1,4,32,2,,2,22000,2,0,2,2,2
923655,1,1,1,1,1,1,12,1,2,36,2,,2,10500,2,0,2,2,2
923659,1,1,1,1,1,1,12,1,5,40,2,,2,18000,2,0,2,2,2
923660,1,1,1,1,1,1,12,1,5,40,2,,2,19600,2,0,2,2,2
923660,2,2,1,1,1,1,12,1,3,30,2,,2,15600,2,0,2,2,2
923729,1,1,1,1,1,1,12,1,1,30,2,,2,52000,2,0,2,2,2
923742,1,1,1,1,1,1,12,1,2,42,2,,2,13000,2,0,2,2,2
923746,1,1,1,1,1,1,12,1,1,36,2,,2,26000,2,0,2,2,2
923749,1,1,1,1,1,1,12,1,1,40,2,,2,23800,2,0,2,2,2
923749,2,2,1,2,1,1,12,1,2,22,2,,2,6500,2,0,2,2,2
923750,2,1,1,1,1,1,12,1,3,40,2,,2,19500,2,0,2,2,2
923796,2,1,1,1,1,1,12,1,2,40,2,,2,19500,2,0,2,2,2
923804,1,1,1,1,1,1,12,1,1,36,2,,2,39000,2,0,2,2,2
923809,1,1,1,1,1,1,12,1,3,48,2,,2,16800,2,0,2,2,2
923833,1,1,1,1,1,1,12,1,4,36,2,,2,18000,2,0,2,2,2
923833,2,1,1,1,1,1,12,1,4,36,2,,2,18000,2,0,2,2,2
923834,2,1,1,1,1,1,12,1,2,40,2,,2,24000,2,0,2,2,2
923835,1,1,1,1,1,2,9,1,3,36,2,,2,13200,2,0,2,2,2
923836,1,1,1,1,1,1,12,1,5,40,2,,2,18000,2,0,2,2,2
923837,2,1,1,1,1,1,12,1,2,40,2,,2,20000,2,0,2,2,2
923838,1,1,1,1,2,1,12,1,2,50,2,,2,7800,2,0,2,2,2
923853,1,1,1,1,1,1,12,1,6,36,2,,2,19500,2,0,2,2,2
923853,2,1,1,1,1,1,12,1,3,28,2,,2,18200,2,0,2,2,2
923870,2,1,1,1,1,1,12,1,2,40,2,,2,20800,2,0,2,2,2
923873,2,1,1,1,1,1,12,1,2,40,2,,2,19500,2,0,2,2,2
923874,1,1,1,1,2,2,9,1,4,30,2,,2,15500,2,0,2,2,2
923874,2,2,1,1,1,1,12,1,3,40,2,,2,19500,2,0,2,2,2
923881,1,1,1,1,1,1,12,1,2,42,2,,2,14400,2,0,2,2,2
923883,1,1,1,1,2,1,12,1,1,40,2,,2,12000,2,0,2,2,2
923887,1,1,1,1,2,2,4,1,1,40,2,,2,7000,2,0,2,2,2
923891,1,1,1,1,1,1,12,1,7,60,2,,2,18000,2,0,2,2,2
923899,4,1,1,1,2,1,12,1,1,40,2,,2,13000,2,0,2,2,2
923899,5,1,1,1,2,1,12,1,1,35,2,,2,13200,2,0,2,2,2
923903,1,1,1,1,1,2,10,1,1,40,2,,2,13000,2,0,2,2,2
923912,1,1,1,1,1,1,12,1,2,40,2,,2,14400,2,0,2,2,2
923919,4,1,1,1,2,1,12,1,1,48,2,,2,10800,2,0,2,2,2
923959,1,1,1,1,1,1,12,1,2,32,2,,2,15600,2,0,2,2,2
923977,1,1,1,1,1,1,12,1,3,40,2,,2,30000,2,0,2,2,2
923978,3,1,1,1,1,1,12,1,1,36,2,,2,15100,2,0,2,2,2
923984,1,1,1,1,2,1,12,1,3,36,2,,2,25000,2,0,2,2,2
923987,1,1,1,1,1,1,12,1,8,40,2,,2,30000,2,0,2,2,2
923987,2,1,1,1,1,1,12,1,2,36,1,5,2,33000,2,0,2,2,2
923990,1,1,1,1,1,1,12,1,2,36,2,,2,15000,2,0,2,2,2
923991,1,1,1,2,2,2,6,1,2,36,2,,2,5000,2,0,2,2,2
923994,1,1,1,1,1,2,6,1,1,36,2,,2,8000,2,0,2,2,2
923999,1,1,1,1,1,1,12,1,3,35,1,8,2,15000,2,0,2,2,2
924001,1,1,1,1,1,1,12,1,2,38,2,,2,20000,2,0,2,2,2
924005,1,1,1,1,1,1,12,1,1,36,1,5,2,15000,2,0,2,2,2
924011,1,1,1,1,1,1,12,1,1,45,2,,2,15000,2,0,2,2,2
924013,2,2,1,1,1,1,12,1,2,36,2,,2,20000,2,0,2,2,2
924014,2,1,1,1,2,2,6,1,2,36,2,,2,5000,2,0,2,2,2
924016,1,1,1,1,2,2,7,1,1,36,1,4,2,10000,2,0,2,2,2
924017,1,1,1,1,1,1,12,1,2,36,2,,2,15000,2,0,2,2,2
924020,1,1,1,1,1,1,12,1,2,36,2,,2,15000,2,0,2,2,2
924034,1,1,1,1,3,2,9,1,1,30,2,,2,10000,2,0,2,2,2
924035,2,1,1,1,1,1,12,1,8,40,2,,2,17000,2,0,2,2,2
924036,1,1,1,1,1,1,12,1,1,40,2,,2,18000,2,0,2,2,2
924036,3,1,1,1,1,1,12,1,2,40,2,,2,20000,2,0,2,2,2
924041,2,1,1,1,1,1,12,1,2,40,2,,2,15000,2,0,2,2,2
924045,2,3,1,1,1,1,12,1,8,35,2,,2,12000,2,0,2,2,2
924068,1,1,1,1,2,1,12,1,4,40,2,,2,16000,2,0,2,2,2
924069,2,1,1,1,1,1,12,1,3,60,2,,2,26000,1,12000,1,1,2
924071,1,1,1,1,2,2,8,1,1,40,2,,2,9600,2,0,2,2,2
924083,1,1,1,1,1,1,12,1,8,36,1,2,1,21000,1,800,1,1,2
924083,2,1,1,1,1,1,12,1,8,18,2,,2,16000,1,500,1,1,2
924087,1,1,1,1,1,1,12,1,2,50,1,4,2,19000,2,0,1,1,2
924088,2,1,1,1,2,2,6,1,1,42,2,,2,7000,2,0,2,2,2
924088,4,1,1,1,2,2,4,1,2,42,2,,2,3000,2,0,1,2,2
924093,1,1,1,1,1,1,12,1,2,60,2,,2,23000,2,0,1,2,2
924101,1,1,1,1,2,1,12,1,2,40,2,,2,16450,2,0,2,2,2
924134,2,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
924161,4,4,1,1,1,1,12,1,1,36,2,,2,10000,2,0,2,2,2
924169,1,1,2,1,1,1,12,1,8,40,1,12,2,30000,2,0,2,1,2
924169,2,2,1,2,1,2,7,1,8,36,2,,2,10000,2,0,2,2,2
924169,3,2,1,2,2,2,6,1,8,15,2,,2,5000,2,0,2,2,2
924176,1,1,1,1,1,1,12,1,2,30,2,,2,16000,2,0,2,2,2
924204,1,1,1,1,1,1,12,1,3,40,2,,2,14000,2,0,2,2,2
924206,1,1,1,1,1,1,12,1,8,40,2,,2,40000,2,0,2,2,2
924208,1,1,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
924212,2,1,1,1,1,1,12,1,8,40,2,,2,24000,2,0,2,2,2
924213,1,1,1,2,2,2,4,1,1,18,2,,2,4800,2,0,2,2,2
924219,2,1,1,1,1,1,12,1,4,24,2,,2,8000,2,0,2,2,2
924219,3,1,1,1,1,1,12,1,5,24,2,,2,8000,2,0,2,2,2
924221,1,1,1,1,1,1,12,1,2,40,2,,2,19000,2,0,2,2,2
924226,1,1,1,1,1,1,12,1,8,36,2,,2,19000,2,0,2,2,2
924238,1,1,1,1,1,1,12,1,5,40,1,2,2,18200,2,0,2,2,2
924264,1,1,1,1,1,1,12,1,4,36,2,,2,19500,2,0,2,2,2
924281,1,1,1,1,2,1,12,1,3,40,2,,2,10400,2,0,2,2,2
924287,1,1,1,1,2,1,12,1,2,45,2,,2,9100,2,0,2,2,2
924288,1,1,1,1,1,1,12,1,1,37,2,,2,26000,2,0,2,2,2
924289,1,1,1,1,1,1,12,1,4,36,2,,2,23400,2,0,2,2,2
924290,2,1,1,1,1,1,12,1,5,40,2,,2,19500,2,0,2,2,2
924301,1,1,1,1,1,1,12,1,7,36,1,6,1,24000,2,0,2,2,2
924301,3,1,1,2,1,1,12,1,1,18,2,,2,7200,2,0,2,2,2
924304,1,1,1,1,1,1,12,1,2,36,2,,2,19500,2,0,2,2,2
924310,1,1,1,1,1,1,12,1,2,36,2,,2,19500,2,0,2,2,2
924310,2,1,1,1,1,1,12,1,4,40,2,,2,52000,2,0,2,2,2
924312,1,1,1,1,1,1,12,1,2,40,2,,2,26000,2,0,2,2,2
924312,2,1,1,2,1,1,12,1,1,26,2,,2,6500,2,0,2,2,2
924319,1,1,1,1,1,1,12,1,2,35,2,,2,15600,2,0,2,2,2
924324,2,1,1,1,1,1,12,1,5,36,2,,2,26000,2,0,2,2,2
924326,1,1,1,1,2,1,12,1,1,40,2,,2,9600,2,0,2,2,2
924327,2,1,1,1,1,1,12,1,2,40,2,,2,19500,2,0,2,2,2
924331,1,1,1,1,1,1,12,1,1,38,2,,2,16000,2,0,2,2,2
924422,1,1,1,2,2,1,12,1,1,20,2,,2,5000,2,0,2,2,2
924492,2,2,1,1,1,1,12,1,2,40,1,3,1,20000,2,0,2,2,2
924523,1,1,1,1,1,1,12,1,7,38,2,,1,26000,1,1200,2,2,2
924523,2,1,1,1,1,1,12,1,8,40,2,,1,20000,2,0,2,2,2
924539,3,1,1,2,2,3,,1,2,27,2,,2,2682,2,0,2,2,2
924577,1,1,1,1,1,1,12,1,6,40,2,,2,20000,2,0,2,2,2
924611,1,1,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
924611,2,1,1,1,1,1,12,1,2,38,2,,2,15000,2,0,2,2,2
924611,3,1,1,1,1,1,12,1,2,40,2,,2,16500,2,0,2,2,2
924611,4,1,1,1,1,1,12,1,1,36,2,,2,12500,2,0,2,2,2
924612,1,1,1,1,1,1,12,1,4,36,2,,2,19500,2,0,2,2,2
924612,2,1,1,2,1,1,12,1,1,30,2,,2,9600,2,0,2,2,2
924617,1,1,1,2,2,2,9,1,1,20,2,,2,3500,2,0,2,2,2
924619,3,3,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
924663,3,3,1,1,1,1,12,1,2,42,2,,2,14300,2,0,2,2,2
924669,1,1,1,1,1,1,12,1,6,40,2,,2,15500,2,0,2,2,2
924671,2,2,1,2,1,1,12,1,1,24,2,,2,5400,2,0,2,2,2
924677,1,1,1,2,2,2,10,1,1,24,2,,2,7500,2,0,2,2,2
924682,1,1,1,1,1,1,12,1,2,40,2,,2,16400,2,0,2,2,2
924685,1,1,2,2,2,3,,1,1,12,2,,2,1500,2,0,2,2,2
924685,2,1,1,1,1,1,12,1,2,30,1,2,2,16600,2,0,2,2,2
924687,1,1,1,2,1,1,12,1,1,24,2,,2,10400,2,0,2,2,2
