nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape
912173,1,1,5,1,2003,250,13,2,0,20
912173,2,2,1,1,2006,720,13,2,0,50
912185,1,1,1,1,2016,2000,13,2,0,100
912216,1,1,1,5,2016,1300,13,2,0,
912220,1,1,1,1,2010,1450,13,2,0,20
912220,2,1,1,1,2013,1400,13,2,0,20
912222,1,1,1,1,1996,600,13,2,0,50
912222,2,2,1,1,1982,700,13,2,0,100
912223,1,1,1,1,2002,800,13,2,0,60
912223,2,1,1,1,2006,580,14,2,0,50
912227,1,1,1,1,2014,750,13,2,0,60
912227,1,1,1,5,2015,400,13,2,0,
912229,1,1,1,1,2011,1340,13,2,0,100
912229,2,1,1,1,2011,1420,13,2,0,55
912261,1,1,1,1,1987,200,13,2,0,50
912261,1,1,1,5,2002,200,13,2,0,
912262,2,2,1,1,2007,920,13,2,0,60
912266,1,1,1,1,1991,1300,13,2,0,75
912266,1,1,1,5,2016,350,13,2,0,
912267,1,1,1,1,1990,1320,13,2,0,70
912270,1,1,1,1,1981,900,13,2,0,70
912270,1,1,1,5,1981,500,13,2,0,
912271,1,1,1,1,1968,300,13,2,0,60
912271,1,1,1,5,2001,600,13,2,0,
912273,1,1,1,1,2012,1340,13,2,0,80
912274,1,1,1,1,2013,636,13,2,0,40
912274,1,1,6,1,2011,700,12,2,0,30
912274,1,1,6,1,2012,400,12,2,0,25
912274,2,1,6,1,2011,200,12,2,0,10
912292,1,1,1,5,2010,700,13,2,0,
912310,2,1,1,1,2001,1100,13,2,0,80
912310,3,1,1,2,1993,400,13,2,0,
912313,1,1,1,1,2015,1400,13,2,0,70
912313,2,2,1,1,1983,980,13,2,0,70
912315,2,1,1,1,1984,1200,13,2,0,80
912315,2,1,1,4,2015,504,12,2,0,
912338,4,1,6,5,2000,350,12,2,0,
912351,1,1,1,5,1998,900,13,2,0,
912360,1,1,5,1,2008,700,13,2,0,70
912362,1,1,1,1,1997,1080,13,2,0,80
912362,2,2,1,1,1998,500,13,2,0,90
912364,1,1,1,4,2008,279,13,2,0,
912364,2,1,1,1,2004,1300,13,2,0,70
912364,2,1,1,3,1990,500,12,2,0,
912367,1,1,1,1,2007,1600,13,2,0,70
912367,2,2,1,1,2006,2000,13,2,0,70
912372,1,1,1,1,2006,2500,13,2,0,90
912372,2,2,1,1,2013,1700,13,2,0,98
912398,1,1,6,1,2016,800,12,2,0,30
912409,1,1,1,1,1994,2100,13,2,0,80
912441,1,1,1,1,2016,1000,13,2,0,60
912444,1,1,1,1,2002,1800,13,2,0,90
912445,1,1,1,1,1990,630,13,2,0,70
912445,1,1,1,5,2010,280,13,2,0,
912446,1,1,1,1,1992,750,13,2,0,80
912446,1,1,1,5,2001,398,13,2,0,
912449,1,1,1,1,2010,1500,13,2,0,90
912451,1,1,1,1,2006,2180,13,2,0,76
912451,2,2,1,1,2015,1778,13,2,0,80
912452,1,1,1,1,2014,1050,13,2,0,90
912452,1,1,1,5,2002,1000,13,2,0,
912453,1,1,1,1,1987,1300,13,2,0,90
912453,1,1,1,5,2001,100,13,2,0,
912456,1,1,1,1,1994,1300,13,2,0,90
912459,1,1,1,1,2007,1050,13,2,0,90
912459,1,1,1,5,2010,580,13,2,0,
912488,1,1,1,5,2010,820,13,2,0,
912493,1,1,1,1,1991,925,13,2,0,85
912493,1,1,6,1,1999,125,13,2,0,30
912493,2,2,1,1,2001,680,13,2,0,80
912494,1,1,1,1,2007,820,13,2,0,70
912494,1,1,1,5,2016,350,6,2,0,
912495,1,1,1,1,1994,1085,13,2,0,68
912495,2,2,1,1,1994,890,13,2,0,80
912497,1,1,1,1,1994,1890,13,2,0,80
912497,2,1,1,1,1990,690,13,2,0,90
912500,1,1,1,1,2008,1360,13,2,0,80
912500,2,1,1,1,2015,723,13,2,0,80
912504,2,2,1,1,2000,810,13,2,0,100
912535,1,1,1,5,1998,450,13,2,0,
912536,1,1,1,5,1981,626,13,2,0,
912538,1,1,1,1,2000,850,13,2,0,90
912538,1,1,1,5,2012,450,13,2,0,
912540,1,1,1,1,2003,2070,13,2,0,90
912540,2,2,1,1,2003,1400,13,2,0,90
912543,1,1,1,1,1995,1000,13,2,0,89
912543,1,1,1,3,2010,320,13,2,0,
912543,1,1,1,5,2000,100,13,2,0,
912552,1,1,1,1,2000,2200,13,2,0,85
912552,2,2,1,1,2009,,13,2,0,60
912560,2,2,1,5,2012,480,13,2,0,
912561,1,1,1,3,2012,290,13,2,0,
912568,3,1,1,1,2015,1040,13,2,0,90
912591,1,1,1,1,2004,1500,13,2,0,85
912591,2,2,1,1,2009,1650,13,2,0,90
912593,1,1,1,1,1980,614,13,2,0,60
912597,1,1,1,1,2015,965,13,2,0,50
912597,2,2,1,1,2001,1500,13,2,0,80
912615,4,4,1,1,2010,1850,13,2,0,70
912615,5,5,1,1,2006,680,13,2,0,70
912630,1,1,1,1,2003,1200,13,2,0,100
912630,2,1,1,1,1995,1500,13,2,0,100
912634,2,2,1,1,2012,1200,13,2,0,100
912635,1,1,1,1,1982,700,13,2,0,80
912635,1,1,1,5,2010,1100,13,2,0,
912637,1,1,1,1,2011,1200,13,2,0,80
912637,1,1,1,5,2013,280,13,2,0,
912638,1,1,1,5,2005,480,13,2,0,
912639,1,1,1,1,2002,1160,13,2,0,90
912639,1,1,1,5,2011,270,13,2,0,
912646,1,1,1,1,2008,1120,13,2,0,80
912647,1,1,1,1,1979,1400,12,2,0,90
912647,2,1,1,1,1975,650,12,2,0,90
912651,1,1,1,5,2008,430,13,2,0,
912653,1,1,1,1,1993,930,13,2,0,90
912653,1,1,1,3,1994,370,13,2,0,
912664,1,1,1,1,2015,2200,13,2,0,100
912666,1,1,1,1,2000,1300,13,2,0,90
912667,1,1,1,1,2016,2700,13,2,0,80
912667,2,1,1,1,2015,1000,13,2,0,70
912673,2,1,1,1,1996,1200,13,2,0,90
912680,2,2,1,3,1990,280,13,2,0,
912680,2,2,1,3,2002,480,13,2,0,
912681,1,1,1,1,2014,1260,13,2,0,90
912686,1,1,1,1,1982,800,13,2,0,100
912686,1,1,1,5,1998,500,13,2,0,
912696,1,1,1,1,2009,1300,13,2,0,100
912696,2,1,1,1,2003,1380,13,2,0,100
912699,1,1,1,1,2015,1360,13,2,0,80
912700,1,1,1,1,2001,1300,13,2,0,100
912716,1,1,1,1,2004,2000,13,2,0,70
912716,2,2,1,1,2001,1200,13,2,0,90
912717,1,1,1,1,1993,1200,13,2,0,100
912721,1,1,1,1,2007,1200,13,2,0,80
912721,2,2,1,1,2004,1500,13,2,0,80
912731,1,1,1,1,2014,4000,13,2,0,80
912761,1,1,1,1,1997,1400,13,2,0,40
912768,2,1,1,4,1999,2500,12,2,0,
912773,1,1,1,1,1991,1300,13,2,0,85
912793,1,1,1,1,1998,3000,13,2,0,75
912793,2,2,1,1,2002,900,13,2,0,70
912798,1,1,1,1,2010,2800,13,2,0,70
912799,1,1,1,1,2001,4400,13,2,0,66
912799,2,1,1,1,1984,1200,13,2,0,60
912813,1,1,1,1,2002,1400,13,2,0,70
912815,1,1,1,1,1994,200,13,2,0,30
912815,1,1,1,5,1987,1200,13,2,0,
912840,1,1,1,1,2013,2400,13,2,0,50
912840,2,1,1,1,2005,1700,13,2,0,60
912841,1,1,1,1,1994,1030,13,2,0,80
912849,2,1,1,1,2013,1600,13,2,0,65
912854,1,1,1,1,2004,900,13,2,0,80
912861,1,1,1,1,2013,2760,13,2,0,66
912861,1,1,5,7,2013,769,13,2,0,
912861,2,2,1,1,2007,2169,13,2,0,66
912861,2,2,5,7,2007,647,13,2,0,
912870,1,1,5,1,2008,175,13,2,0,10
912870,2,1,1,1,2007,3000,13,2,0,70
912883,1,1,1,1,2013,1100,13,2,0,100
912891,1,1,1,1,2001,1900,13,2,0,80
912891,2,2,1,1,1989,1043,13,2,0,80
912897,1,1,1,1,2011,2560,13,2,0,100
912898,1,1,1,2,2007,640,13,2,0,
912900,1,1,1,1,2016,1445,13,2,0,100
912935,1,1,1,1,2014,2000,13,2,0,80
912936,2,1,1,1,2002,800,13,2,0,60
912936,2,1,1,5,2002,200,13,2,0,
912956,1,1,1,5,1988,1000,13,2,0,
913061,1,1,1,1,1997,1350,13,2,0,85
913061,2,2,1,1,2003,1050,13,2,0,90
913064,1,1,1,1,2001,1250,13,2,0,100
913064,1,1,1,5,2012,460,13,2,0,
913067,1,1,1,1,2016,1440,13,2,0,90
913069,1,1,1,1,2008,2800,13,2,0,80
913070,1,1,1,1,2007,850,13,2,0,60
913076,1,1,1,1,2006,680,13,2,0,70
913076,2,2,1,1,2008,1100,13,2,0,90
913080,1,1,1,1,2012,1300,13,2,0,100
913109,1,1,1,1,1993,1060,13,2,0,90
913109,1,1,1,5,2009,630,13,2,0,
913112,1,1,1,1,2009,2970,13,2,0,89
913112,2,1,1,1,2012,1230,13,2,0,98
913113,1,1,1,1,2003,1150,13,2,0,95
913113,2,2,1,1,2001,1100,13,2,0,100
913116,1,1,1,1,2010,1300,13,2,0,95
913117,1,1,1,1,1987,700,13,2,0,80
913117,1,1,1,5,2009,650,13,2,0,
913118,1,1,1,1,1996,1250,13,2,0,90
913119,1,1,1,1,1985,1500,13,2,0,90
913119,2,2,1,1,1975,1100,13,2,0,100
913147,1,1,1,1,1987,1050,13,2,0,70
913151,1,1,1,1,2015,1900,13,2,0,75
913151,2,1,1,1,2010,1600,13,2,0,75
913155,1,1,1,1,1997,1740,13,2,0,70
913155,2,2,1,7,2006,245,14,2,0,
913157,1,1,1,1,1988,900,13,2,0,70
913158,1,1,1,2,2014,420,13,2,0,
913158,2,1,1,3,2011,520,12,2,0,
913159,1,1,1,1,1985,900,13,2,0,70
913196,1,1,1,1,1986,1100,13,2,0,90
913196,1,1,1,5,2006,700,13,2,0,
913200,1,1,1,5,2015,700,13,2,0,
913202,1,1,1,1,1988,920,13,2,0,100
913202,1,1,1,5,2000,590,13,2,0,
913203,1,1,1,1,2016,1300,13,2,0,90
913207,1,1,1,1,2007,1400,13,2,0,100
913228,1,1,1,1,2000,870,13,2,0,90
913228,2,1,1,1,2001,1100,13,2,0,90
913236,1,1,1,1,2012,1450,13,2,0,90
913237,1,1,1,1,2014,1300,13,2,0,70
913237,2,2,1,1,2015,1280,13,2,0,80
913243,1,1,1,1,1991,1000,13,2,0,100
913243,1,1,1,5,1991,480,13,2,0,
913245,1,1,1,1,1985,700,13,2,0,90
913245,1,1,1,5,2011,520,13,2,0,
913246,1,1,1,1,2004,1560,13,2,0,90
913250,1,1,1,1,1992,870,13,2,0,80
913250,1,1,1,5,1998,480,13,2,0,
913254,1,1,1,1,2010,1270,13,2,0,90
913254,2,2,1,1,2012,980,13,2,0,80
913293,1,1,1,1,1975,800,12,2,0,80
913293,1,1,1,1,1994,300,12,2,0,80
913299,1,1,1,1,2011,1000,12,2,0,80
913307,1,1,1,1,2016,1460,3,1,6000,98
913307,2,1,1,1,2000,1200,13,2,0,90
913307,2,1,1,3,2000,500,13,2,0,
913313,2,2,1,1,2012,1400,13,2,0,90
913326,1,1,1,1,2012,2282,13,2,0,80
913329,1,1,1,1,1999,170,13,2,0,50
913329,1,1,1,5,2012,980,13,2,0,
913330,1,1,1,2,2013,448,13,2,0,
913331,1,1,1,1,1990,600,13,2,0,60
913345,1,1,1,1,2011,2700,13,2,0,90
913345,2,2,1,1,2010,1300,13,2,0,90
913377,1,1,1,1,1999,1200,13,2,0,80
913384,1,1,1,1,2000,2000,13,2,0,80
913395,1,1,1,5,2006,700,13,2,0,
913418,1,1,1,1,2009,1370,12,2,0,80
913420,1,1,1,1,1999,1595,13,2,0,80
913420,2,2,1,1,2010,1320,13,2,0,100
913424,1,1,1,1,1999,2000,12,2,0,90
913424,2,2,1,1,2008,1900,13,2,0,90
913434,1,1,1,1,1991,1200,13,2,0,80
913445,1,1,1,3,2013,250,13,2,0,
913468,1,1,1,1,2003,910,13,2,0,80
913468,2,1,1,1,1992,1020,13,2,0,80
913470,1,1,1,1,1998,1250,13,2,0,20
913471,1,1,1,1,2003,1100,13,2,0,80
913471,2,2,1,1,2006,600,13,2,0,50
913472,1,1,1,1,2012,1200,13,2,0,75
913482,1,1,1,1,1994,1200,13,2,0,75
913482,2,2,1,3,2013,450,12,2,0,
913485,1,1,1,2,1998,500,13,2,0,
913485,1,1,1,5,1993,400,13,2,0,
913494,1,1,1,1,1992,1100,13,2,0,75
913499,1,1,1,1,2010,1100,13,2,0,70
913499,2,2,1,1,2008,1200,13,2,0,75
913500,1,1,1,1,2013,900,13,2,0,70
913508,1,1,1,1,1984,580,13,2,0,80
913508,1,1,1,5,2000,320,13,2,0,
913514,1,1,1,2,1989,380,13,2,0,
913514,1,1,1,5,2009,750,13,2,0,
913519,1,1,1,1,2016,1300,13,2,0,100
913522,1,1,1,1,2010,1000,13,2,0,70
913522,2,2,1,1,2010,980,13,2,0,70
913523,1,1,1,1,1993,1000,13,2,0,90
913523,2,1,1,2,1991,500,13,2,0,
913527,1,1,1,1,1992,580,13,1,570,60
913527,1,1,1,5,2012,520,13,2,0,
913556,1,1,1,1,2011,4500,13,2,0,80
913558,1,1,1,4,2000,280,13,2,0,
913558,2,1,1,1,1977,900,13,2,0,75
913558,3,1,1,4,1994,280,13,2,0,
913559,1,1,1,7,1992,600,13,2,0,
913559,2,2,1,1,1998,1950,13,2,0,90
913560,1,1,1,1,1992,950,13,2,0,60
913560,2,2,1,1,1986,750,13,2,0,60
913564,1,1,1,1,1998,1500,13,2,0,80
913567,1,1,1,1,2000,700,13,2,0,70
913578,1,1,1,2,2009,300,13,2,0,
913604,1,1,1,1,2015,2600,13,2,0,85
913611,1,1,1,1,1996,600,13,2,0,80
913611,1,1,1,5,2000,700,13,2,0,
913612,1,1,1,1,2014,1250,13,2,0,80
913613,1,1,1,1,1994,1100,13,2,0,90
913613,2,2,1,1,2004,500,13,2,0,80
913625,1,1,1,2,2009,380,13,2,0,
913625,2,2,1,1,2002,700,13,2,0,80
913638,1,1,1,1,2015,1800,13,2,0,90
913645,1,1,1,1,2004,1200,13,2,0,70
913646,1,1,1,1,2009,1100,13,2,0,60
913647,1,1,1,1,2009,1300,12,2,0,90
913647,1,1,5,1,2009,2000,12,2,0,90
913651,1,1,1,1,1996,1400,13,2,0,70
913651,2,1,1,1,2001,1350,13,2,0,80
913654,1,1,1,1,1998,900,13,2,0,40
913656,1,1,1,1,2010,1400,13,2,0,80
913658,1,1,5,5,1999,1200,13,2,0,
913660,1,1,1,1,2011,1200,13,2,0,70
913675,1,1,1,1,1992,1100,13,2,0,70
913681,1,1,1,5,1985,1000,13,2,0,
913701,1,1,1,1,1988,1200,13,2,0,80
913701,2,2,1,1,1999,900,13,2,0,80
913732,1,1,1,2,2012,500,13,2,0,
913738,1,1,1,4,1993,460,13,2,0,
913739,1,1,1,1,2010,500,13,2,0,50
913754,1,1,1,1,2008,3500,13,2,0,80
913777,1,1,1,1,2015,900,13,2,0,70
913779,2,1,1,4,2000,800,13,2,0,
913779,2,1,1,5,2015,530,13,2,0,
913783,1,1,1,2,2012,560,13,2,0,
913783,1,1,1,5,2002,600,13,2,0,
913784,1,1,1,1,2009,1000,13,2,0,70
913784,2,2,1,1,2011,600,13,2,0,80
913785,1,1,1,1,2003,600,13,2,0,70
913785,1,1,6,1,2003,102,13,2,0,70
913786,1,1,1,1,2015,600,13,2,0,70
913786,1,1,1,5,2006,700,13,2,0,
913787,1,1,1,1,1990,1100,13,2,0,80
913787,2,2,1,2,1992,590,13,2,0,
913788,1,1,1,1,2013,1500,13,2,0,80
913788,2,1,1,1,2014,560,13,2,0,70
913821,1,1,1,1,1983,350,13,2,0,80
913821,1,1,1,5,1997,600,13,2,0,
913822,1,1,1,5,1984,760,13,2,0,
913825,1,1,1,1,1993,500,13,2,0,80
913825,1,1,1,5,2005,700,13,2,0,
913826,1,1,1,1,2015,1450,13,2,0,80
913826,2,1,1,1,1965,1100,13,2,0,80
913830,1,1,1,5,2016,700,13,2,0,
913832,1,1,1,1,2008,790,13,2,0,70
913833,1,1,1,5,1995,1100,13,2,0,
913874,1,1,1,1,1998,850,13,2,0,80
913874,1,1,1,5,2007,500,13,2,0,
913876,1,1,1,1,2004,1200,13,2,0,90
913878,1,1,1,2,1990,560,13,2,0,
913912,1,1,1,1,2013,1600,13,2,0,80
913913,1,1,1,1,1983,750,13,2,0,80
913913,1,1,1,5,1994,750,13,2,0,
913925,1,1,1,1,1998,420,13,2,0,70
913925,1,1,1,5,2002,350,13,2,0,
913929,1,1,1,5,2006,750,13,2,0,
913932,1,1,1,1,2006,800,13,2,0,70
913956,1,1,1,5,2005,610,13,2,0,
913957,1,1,1,1,1996,2300,13,2,0,80
913959,1,1,1,1,2016,920,5,2,0,70
913961,1,1,1,1,2001,1200,13,2,0,80
913962,1,1,1,5,1975,502,13,2,0,
913966,1,1,1,1,2008,320,13,2,0,50
913966,1,1,1,5,2015,530,13,2,0,
914003,1,1,1,1,2012,1140,13,2,0,80
914005,1,1,1,1,2002,1600,13,2,0,80
914005,2,2,1,1,2008,250,13,2,0,20
914006,1,1,1,1,1997,750,13,2,0,70
914006,1,1,1,5,2009,300,13,2,0,
914007,1,1,1,1,1982,500,13,2,0,50
914007,1,1,1,5,2011,200,13,2,0,
914009,1,1,1,1,1992,600,13,2,0,50
914009,2,2,1,1,2000,430,13,2,0,50
914011,1,1,1,1,2007,800,13,2,0,120
914011,2,1,1,1,1995,1400,13,2,0,70
914018,1,1,1,1,1983,500,13,2,0,60
914018,1,1,1,5,2015,300,13,2,0,
914047,1,1,1,1,1991,600,13,2,0,80
914047,2,2,1,1,2016,1600,9,2,0,75
914051,1,1,1,1,2001,1500,13,2,0,80
914051,2,2,1,1,2011,900,13,2,0,80
914055,2,1,1,1,1995,1087,13,2,0,80
914056,1,1,1,1,2007,1300,13,2,0,80
914056,2,2,1,1,2008,800,13,2,0,70
914059,1,1,1,1,1994,1500,13,2,0,90
914059,2,2,1,1,1992,530,13,2,0,80
914060,1,1,1,1,2006,1100,13,2,0,90
914060,1,1,1,5,2003,530,13,2,0,
914091,1,1,1,1,1990,1500,13,2,0,80
914091,2,1,1,1,1985,1000,13,2,0,70
914091,3,1,1,2,1992,500,13,2,0,
914091,4,1,1,1,1991,1500,13,2,0,80
914094,1,1,1,1,2002,1500,13,2,0,90
914094,2,1,1,1,1995,3000,13,2,0,70
914097,1,1,1,1,2000,500,13,2,0,50
914097,1,1,1,5,2016,900,13,2,0,
914098,1,1,1,1,1996,1300,13,2,0,70
914098,2,2,1,1,2011,1600,13,2,0,80
914102,2,1,1,1,2004,1100,13,2,0,50
914102,3,1,1,3,2010,490,13,2,0,
914104,1,1,1,1,1998,1200,13,2,0,70
914104,2,2,1,1,1990,800,13,2,0,60
914105,1,1,1,1,1979,1100,13,2,0,90
914105,1,1,1,5,2002,300,13,2,0,
914106,1,1,1,1,1988,1000,13,2,0,70
914106,2,2,1,1,1988,1000,13,2,0,70
914107,1,1,1,1,1995,1800,13,2,0,100
914107,2,2,1,1,2000,4500,13,2,0,100
914110,1,1,1,5,2011,800,13,2,0,
914113,1,1,1,5,2008,800,13,2,0,
914137,1,1,1,1,1990,800,13,2,0,50
914137,2,1,1,1,1997,800,13,2,0,60
914138,1,1,1,1,1986,1500,13,2,0,80
914141,1,1,1,1,1996,1000,13,2,0,60
914143,1,1,1,5,1998,1700,13,2,0,
914144,1,1,1,1,1990,500,13,2,0,50
914154,1,1,1,5,2002,1100,13,2,0,
914181,1,1,1,1,1995,1000,13,2,0,70
914183,1,1,1,5,2000,800,13,2,0,
914185,1,1,1,1,1993,700,13,2,0,50
914185,2,2,1,2,1998,500,13,2,0,
914187,1,1,1,1,2015,4300,13,2,0,80
914187,2,1,1,1,1984,800,13,2,0,60
914188,1,1,1,1,1992,500,13,2,0,50
914188,1,1,1,5,1993,550,13,2,0,
914190,1,1,1,1,2005,1295,13,2,0,80
914190,2,2,1,2,2011,500,13,2,0,
914191,1,1,1,1,1988,850,13,2,0,50
914243,1,1,1,1,1986,800,13,2,0,80
914244,1,1,1,1,2001,1200,13,2,0,90
914265,1,1,1,5,2001,720,13,2,0,
914265,2,2,1,1,2002,1080,13,2,0,90
914271,1,1,1,1,2007,1600,13,2,0,90
914275,1,1,1,1,1981,700,13,2,0,60
914275,1,1,1,5,1976,300,12,2,0,
914280,1,1,1,1,1991,1200,13,2,0,90
914286,1,1,1,1,2011,1200,13,2,0,90
914287,1,1,1,1,2003,500,13,2,0,60
914288,1,1,1,1,1994,1100,13,2,0,80
914316,1,1,1,1,2000,1180,13,2,0,90
914316,2,1,1,1,1998,650,13,2,0,80
914317,1,1,1,1,2010,1350,13,2,0,90
914317,2,1,1,1,2015,1200,13,2,0,80
914323,1,1,1,1,2005,1120,13,2,0,70
914324,2,1,1,1,2012,1130,13,2,0,80
914325,1,1,1,1,2006,1220,13,2,0,85
914325,2,1,1,1,2005,1080,13,2,0,80
914327,1,1,1,1,1994,1270,13,2,0,90
914327,2,1,1,1,2005,940,13,2,0,80
914363,1,1,1,1,1985,1100,13,2,0,90
914363,1,1,1,5,2015,450,13,2,0,
914367,1,1,1,1,1998,1280,13,2,0,90
914367,2,1,1,1,1996,1050,13,2,0,85
914369,1,1,1,1,1987,900,13,2,0,80
914369,1,1,1,5,1989,170,13,2,0,
914375,1,1,2,1,2006,1400,13,2,0,80
914375,2,2,1,1,2004,1280,13,2,0,90
914377,1,1,1,1,2008,1100,13,2,0,85
914377,2,2,1,1,2002,700,13,2,0,90
914381,1,1,1,1,1998,980,13,2,0,90
914381,1,1,1,5,2007,210,13,2,0,
914406,1,1,1,1,1998,700,13,2,0,90
914406,1,1,1,5,1985,300,13,2,0,
914408,1,1,1,1,1997,980,13,2,0,90
914408,1,1,1,5,2001,248,13,2,0,
914409,1,1,1,1,2007,980,13,2,0,80
914409,2,1,1,1,2004,1150,13,2,0,90
914411,1,1,1,1,2000,1100,13,2,0,60
914411,2,1,1,1,2002,620,13,2,0,80
914414,2,1,1,1,2013,1380,13,2,0,85
914451,1,1,1,1,2000,500,13,2,0,70
914451,1,1,1,3,1988,250,13,2,0,
914451,2,2,1,1,2005,400,13,2,0,60
914451,2,2,1,3,1990,250,13,2,0,
914454,1,1,1,5,1990,900,13,2,0,
914454,3,3,1,1,2007,1200,1,2,0,90
914456,1,1,1,1,1980,800,13,2,0,70
914456,1,1,1,5,1992,300,12,2,0,
914456,2,2,1,1,2012,2900,13,2,0,80
914457,1,1,1,1,1997,700,13,2,0,80
914459,1,1,1,1,1995,500,13,2,0,50
914459,2,2,1,1,1995,500,13,2,0,50
914460,1,1,1,1,2009,1300,13,2,0,100
914460,1,1,1,5,2003,200,13,2,0,
914507,1,1,1,1,2011,1550,13,2,0,45
914509,1,1,1,1,1998,1380,13,2,0,75
914510,1,1,1,1,2003,1350,13,2,0,70
914510,1,1,5,1,2003,450,13,2,0,40
914510,2,1,1,1,2006,500,13,2,0,50
914525,2,2,1,3,1990,230,13,2,0,
914541,1,1,1,1,1970,400,12,2,0,80
914541,1,1,1,5,1993,550,12,2,0,
914546,1,1,1,5,2001,450,12,2,0,
914547,1,1,1,1,2010,2100,13,2,0,90
914551,3,1,1,3,1956,400,12,2,0,
914551,3,1,1,4,1976,500,12,2,0,
914590,1,1,1,1,1992,2118,13,2,0,80
914590,1,1,1,4,2012,506,12,2,0,
914602,1,1,1,1,2010,1150,13,2,0,80
914608,1,1,1,1,2014,1100,13,2,0,80
914611,1,1,1,3,2010,540,12,2,0,
914635,1,1,1,1,2015,1390,13,2,0,80
914637,1,1,1,1,2003,1050,13,2,0,50
914637,2,2,1,1,2002,1020,13,2,0,50
914640,1,1,1,1,1994,880,13,2,0,80
914677,1,1,1,1,1960,1100,13,2,0,80
914677,2,2,1,2,1970,450,13,2,0,
914680,1,1,1,1,1996,1200,13,2,0,80
914701,1,1,1,1,1999,2000,13,2,0,80
914701,2,1,1,1,1998,1700,13,2,0,80
914706,4,1,1,4,2007,500,12,2,0,
914722,1,1,1,1,2009,650,12,2,0,75
914733,1,1,1,1,2000,980,13,2,0,70
914733,2,1,1,1,2002,540,13,2,0,60
914735,1,1,1,1,2003,1500,13,2,0,80
914735,2,2,1,1,2011,464,13,2,0,50
914736,1,1,1,1,1992,1100,13,2,0,80
914736,2,2,1,1,1992,640,13,2,0,50
914742,1,1,1,1,1984,730,13,2,0,70
914760,1,1,1,5,2001,1200,13,2,0,
914761,1,1,1,1,2005,1050,13,2,0,80
914784,1,1,1,1,2007,1500,13,2,0,70
914784,1,1,5,1,2012,380,13,2,0,30
914784,2,2,1,1,2007,500,14,2,0,40
914789,1,1,1,1,2014,1280,13,2,0,80
914828,1,1,1,5,1977,500,13,2,0,
914874,1,1,3,2,2016,400,12,2,0,
914875,1,1,1,1,2016,1800,13,2,0,70
914881,1,1,1,1,1994,1300,13,2,0,80
914912,1,1,1,1,2008,1200,13,2,0,70
914912,3,1,1,5,1997,580,13,2,0,
914913,1,1,1,1,2006,1902,13,2,0,80
914914,1,1,1,1,2009,1500,13,2,0,90
914922,1,1,1,5,2002,850,13,2,0,
914934,1,1,1,1,2004,1860,13,2,0,80
914956,1,1,2,1,1998,2000,13,2,0,75
914962,1,1,1,1,1994,900,12,2,0,80
914962,2,1,1,1,2013,700,12,2,0,80
914962,3,1,1,5,1988,300,12,2,0,
914977,1,1,1,1,2004,900,12,2,0,80
914979,1,1,1,1,1993,1000,12,2,0,90
915002,1,1,1,1,1995,890,13,2,0,30
915002,2,2,1,1,2000,501,14,2,0,40
915004,1,1,1,1,1996,870,13,2,0,20
915004,2,2,1,2,2013,,2,1,400,
915005,1,1,1,5,2010,249,13,2,0,
915006,1,1,1,1,2015,1400,13,2,0,80
915006,2,2,1,4,2015,268,13,2,0,
915008,1,1,1,1,2008,1300,13,2,0,10
915010,1,1,1,1,2002,1200,13,2,0,100
915010,1,1,6,1,2012,25,12,2,0,80
915010,2,2,1,1,2014,1350,13,1,2500,70
915011,1,1,1,5,1990,485,13,2,0,
915016,1,1,1,1,2012,500,13,2,0,80
915016,2,2,1,1,2012,480,13,2,0,80
915018,1,1,1,3,2015,505,13,2,0,
915018,1,1,1,5,1973,600,13,2,0,
915047,1,1,2,1,1996,1100,12,2,0,100
915047,2,2,2,1,1999,1100,12,2,0,100
915049,2,1,1,1,1986,450,12,2,0,50
915049,2,1,1,3,2016,500,12,2,0,
915049,3,1,1,1,1985,450,12,2,0,50
915051,1,1,2,1,1997,1200,12,2,0,100
915051,2,1,1,1,1992,900,12,2,0,90
915053,1,1,1,1,2010,1200,12,2,0,90
915091,1,1,1,1,2003,1200,13,2,0,100
915091,2,1,1,1,2014,1200,13,2,0,80
915092,1,1,1,1,2004,1000,13,2,0,80
915092,2,2,1,1,1985,600,13,2,0,65
915096,1,1,1,1,2013,600,13,2,0,50
915097,1,1,1,1,2011,2300,13,2,0,90
915100,1,1,1,1,1993,450,13,2,0,60
915100,1,1,1,4,2012,500,13,2,0,
915100,1,1,1,5,2012,200,13,2,0,
915104,1,1,1,5,2000,620,13,2,0,
915106,1,1,1,1,1977,550,13,2,0,60
915106,1,1,1,5,2001,400,13,2,0,
915113,2,1,1,1,2011,1300,13,2,0,80
915117,1,1,4,3,2003,236,12,2,0,
915155,1,1,1,1,2014,1450,13,2,0,90
915161,1,1,1,1,2010,1500,13,2,0,80
915161,1,1,1,5,2002,400,13,2,0,
915165,1,1,1,1,1995,1600,13,2,0,90
915183,1,1,1,5,2001,550,12,2,0,
915202,1,1,1,1,1986,700,13,2,0,90
915203,1,1,1,5,2011,500,13,2,0,
915226,1,1,1,1,1994,1050,13,2,0,50
915234,1,1,1,1,2006,1000,13,2,0,30
915242,1,1,1,1,2015,1600,13,2,0,100
915246,1,1,2,1,2010,1548,13,2,0,90
