nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
806629,42824.246979,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824.246979,4800,0,4800,24.246979045,24.246979045,0,0,0,8,4
806650,51122.425013,32000,32000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4822.425013,4800,0,4800,22.425013039,22.425013039,0,0,0,9,5
806983,35070.3588,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.3588,6000,0,6000,-3929.6412,47.648659815,0,0,3977.2898599,7,4
806993,14809.163204,15000,15000,0,-200,0,0,0,-200,0,0,-200,0,200,0,0,0,9.1632038106,0,0,0,9.1632038106,9.1632038106,0,0,0,2,1
807054,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,1,1
807066,50432.987534,0,0,0,44400,49400,49400,0,-5000,0,0,-5000,0,5000,0,0,0,6032.9875337,6000,0,6000,32.987533718,32.987533718,0,0,0,9,5
807142,120650.27654,19000,19000,0,35400,39000,39000,0,-3600,0,0,-3600,0,3600,45000,45000,0,21250.276542,21100,0,21100,150.27654249,150.27654249,0,0,0,10,5
807146,57784.476978,48000,48000,0,0,0,0,0,0,0,0,0,0,0,3500,3500,0,6284.4769776,6720,0,6720,-435.5230224,32.987533718,0,50.266382079,518.77693824,10,5
807165,66618.326408,0,0,0,54600,54600,54600,0,0,0,0,0,0,0,0,0,0,12018.326408,12000,0,12000,18.326407621,18.326407621,0,0,0,10,5
807255,37347.966757,30500,30500,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,87.966756581,0,0,0,87.966756581,87.966756581,0,0,0,8,4
807289,37282.243388,500,500,0,9600,0,0,0,9600,9600,0,0,0,0,17000,17000,0,10182.243388,9600,0,9600,582.24338759,366.52815242,51.511720373,164.20351479,0,8,4
807303,103526.25816,47000,47000,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,24026.258163,20800,10000,10800,3226.258163,219.91689145,316.9952023,2689.3460693,0,10,5
807404,23005.576364,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6105.5763635,6000,0,6000,105.57636351,105.57636351,0,0,0,5,3
807538,47124.98932,0,0,0,27746,57746,57746,0,-30000,0,0,-30000,0,30000,8000,8000,0,11378.98932,11200,2800,8400,178.98931997,178.98931997,0,0,0,9,5
807625,24005.232523,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,6005.232523,6000,0,6000,5.2325229706,5.2325229706,0,0,0,5,3
807849,10803.665282,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,2403.6652815,2400,0,2400,3.6652815242,3.6652815242,0,0,0,2,1
807962,14119.163204,0,0,0,10510,10510,10510,0,0,0,0,0,0,0,0,0,0,3609.1632038,3600,0,3600,9.1632038106,9.1632038106,0,0,0,2,1
808122,35470.95429,18000,18000,0,11350,14950,14950,0,-3600,0,0,-3600,0,3600,0,0,0,6120.9542903,6000,0,6000,120.9542903,120.9542903,0,0,0,7,4
808169,26265.121145,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,7025.1211446,7000,0,7000,25.121144604,25.121144604,0,0,0,6,3
808182,16219.72201,0,0,0,10218,10218,10218,0,0,0,0,0,0,0,0,0,0,6001.7220103,6000,0,6000,1.7220103352,1.7220103352,0,0,0,3,2
808310,12110,0,0,0,9710,9710,9710,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
808379,70776.998216,16500,16500,0,20904,20904,20904,0,0,0,0,0,0,0,18000,18000,0,15372.998216,12900,0,12900,2472.9982158,366.52815242,0,2106.4700633,0,10,5
808712,18629.296911,0,0,0,9000,0,0,0,9000,9000,0,0,0,0,0,0,0,9629.2969105,9600,0,9600,29.296910515,5.8392655455,0,23.45764497,0,4,2
809233,43537.692876,45500,45500,0,-2000,0,0,0,-2000,0,0,-2000,0,2000,0,0,0,37.692875521,0,0,0,37.692875521,37.692875521,0,0,0,8,4
809268,7856.7480203,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,56.748020346,0,0,0,56.748020346,56.748020346,0,0,0,1,1
809285,48875.138271,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,9875.1382712,9800,0,9800,75.138271247,75.138271247,0,0,0,9,5
809446,30417.877692,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,9617.8776924,9600,0,9600,17.877692395,1.7328206904,0,16.144871705,0,7,4
809488,26551.383339,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551.3833385,6000,0,6000,-3448.616661,9.8962601154,0,0,3458.5129216,6,3
809628,26457.975067,0,0,0,20392,20392,20392,0,0,0,0,0,0,0,0,0,0,6065.9750674,6000,0,6000,65.975067436,65.975067436,0,0,0,6,3
809644,55332.401487,0,0,0,48950,53950,53950,0,-5000,0,0,-5000,0,5000,0,0,0,6382.4014874,5300,0,5300,1082.4014874,139.28069792,0,943.12078949,0,9,5
809918,57694.877379,17000,17000,0,29700,29700,29700,0,0,0,0,0,0,0,0,0,0,10994.877379,10800,0,10800,194.87737926,26.326490303,0,168.55088896,0,10,5
810042,19596.830919,0,0,0,12300,12300,12300,0,0,0,0,0,0,0,0,0,0,7296.8309186,7200,0,7200,96.830918631,96.830918631,0,0,0,4,2
810099,13228.035761,0,0,0,9880,9880,9880,0,0,0,0,0,0,0,0,0,0,3348.035761,3340,0,3340,8.0357610102,8.0357610102,0,0,0,2,1
810104,18554.234149,0,0,0,15990,15990,15990,0,0,0,0,0,0,0,0,0,0,2564.234149,2560,0,2560,4.2341489698,4.2341489698,0,0,0,4,2
810150,23558.379443,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,8218.3794426,8200,0,8200,18.379442632,18.379442632,0,0,0,5,3
810180,16493.383919,0,0,0,14280,14280,14280,0,0,0,0,0,0,0,0,0,0,2213.3839191,2185,0,2185,28.383919065,28.383919065,0,0,0,3,2
810778,27910.864224,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,8410.8642242,8400,0,8400,10.864224185,10.864224185,0,0,0,6,3
810855,15001.909935,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9099353946,0,0,0,1.9099353946,1.9099353946,0,0,0,3,2
811035,44925.445901,0,0,0,36000,36000,36000,0,0,0,0,0,0,0,0,0,0,8925.4459007,8700,0,8700,225.44590073,225.44590073,0,0,0,9,5
811075,18043.841067,0,0,0,10800,10800,10800,0,0,0,0,0,0,0,0,0,0,7243.8410673,7200,0,7200,43.841067299,43.841067299,0,0,0,4,2
811447,133701.28614,53000,53000,0,72000,72000,72000,0,0,0,0,0,0,0,0,0,0,8701.2861413,8400,0,8400,301.28614129,301.28614129,0,0,0,10,5
811506,27360.995845,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,7210.9958446,7200,0,7200,10.995844573,10.995844573,0,0,0,6,3
811784,15129.322252,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6029.3222522,6000,0,6000,29.322252194,29.322252194,0,0,0,3,2
811793,40431.154893,19400,19400,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,6031.154893,6000,0,6000,31.154892956,31.154892956,0,0,0,8,4
811794,19518.326408,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,7818.3264076,7800,0,7800,18.326407621,18.326407621,0,0,0,4,2
811807,19678.597507,0,0,0,13572,13572,13572,0,0,0,0,0,0,0,0,0,0,6106.5975067,6100,0,6100,6.5975067436,6.5975067436,0,0,0,4,2
811952,15002.932225,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9322252194,0,0,0,2.9322252194,2.9322252194,0,0,0,3,2
811991,9290,0,0,0,6890,6890,6890,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
812006,10002.280706,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,2.2807060063,0,0,0,2.2807060063,2.2807060063,0,0,0,1,1
812015,53005.488129,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,3005.488129,3000,0,3000,5.488128955,5.488128955,0,0,0,9,5
812035,29003.260362,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,3003.2603624,3000,0,3000,3.2603624179,3.2603624179,0,0,0,6,3
812043,19212.087897,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3612.0878971,3600,0,3600,12.087897124,12.087897124,0,0,0,4,2
812628,29101.099584,6000,6000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,3601.0995845,3600,0,3600,1.0995844573,1.0995844573,0,0,0,6,3
812794,34428.332776,30400,30400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4028.3327761,6000,0,6000,-1971.667224,103.44052902,0,0,2075.107753,7,4
812849,30036.652815,12000,12000,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,6036.6528152,6000,0,6000,36.652815242,36.652815242,0,0,0,7,4
812896,10816.710279,16000,16000,0,-8800,0,0,0,-8800,0,0,-8800,0,8800,0,0,0,3616.7102792,3600,0,3600,16.710279168,16.710279168,0,0,0,2,1
813109,50341.467871,23000,23000,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,6541.4678709,6000,0,6000,541.46787088,65.975067436,475.49280345,0,0,9,5
813135,52081.600583,28700,28000,700,11570,11570,11570,0,0,0,0,0,0,0,0,0,0,11811.600583,11100,1500,9600,711.60058261,54.979222863,7.9248800574,648.69647969,0,9,5
813141,21831.154893,0,0,0,15800,10400,10400,0,5400,5400,0,0,0,0,0,0,0,6031.154893,6000,0,6000,31.154892956,31.154892956,0,0,0,5,3
813246,10200,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
813283,46336.652815,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,7336.6528152,7300,0,7300,36.652815242,36.652815242,0,0,0,9,5
813298,13381.739384,14500,14500,0,-3000,0,0,0,-3000,0,0,-3000,0,3000,0,0,0,1881.7393838,3600,0,3600,-1718.260616,10.995844573,0,0,1729.2564608,2,1
813323,24240.318097,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,6040.3180968,6000,0,6000,40.318096766,40.318096766,0,0,0,5,3
813349,30630.677162,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9630.6771625,9600,0,9600,30.677162483,30.677162483,0,0,0,7,4
813379,27863.113855,0,0,0,18187,18187,18187,0,0,0,0,0,0,0,0,0,0,9676.1138553,9600,0,9600,76.113855264,76.113855264,0,0,0,6,3
813493,13278.326408,0,0,0,13260,13260,13260,0,0,0,0,0,0,0,0,0,0,18.326407621,0,0,0,18.326407621,18.326407621,0,0,0,2,1
813513,19017.021047,5000,5000,0,2500,0,0,0,2500,2500,0,0,0,0,7000,7000,0,4517.0210472,7200,0,7200,-2682.978953,14.661126097,0,0,2697.6400789,4,2
813686,58564.075082,0,0,0,45240,45240,45240,0,0,0,0,0,0,0,0,0,0,13324.075082,13200,3600,9600,124.07508153,124.07508153,0,0,0,10,5
813713,31174.505556,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,5824.5055565,4800,0,4800,1024.5055565,109.95844573,0,914.54711072,0,7,4
813729,19747.991261,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,247.99126097,0,0,0,247.99126097,146.61126097,0,101.38,0,4,2
813818,8400,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,1,1
813912,46755.656971,30500,30500,0,6630,6630,6630,0,0,0,0,0,0,0,0,0,0,9625.6569707,9600,0,9600,25.65697067,25.65697067,0,0,0,9,5
813932,16005.497922,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4979222863,0,0,0,5.4979222863,5.4979222863,0,0,0,3,2
813952,37036.652815,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.652815242,0,0,0,36.652815242,36.652815242,0,0,0,8,4
814027,15651.559269,0,0,0,11440,11440,11440,0,0,0,0,0,0,0,0,0,0,4211.5592686,4200,0,4200,11.55926861,11.55926861,0,0,0,3,2
814098,141366.52815,35000,35000,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,66366.528152,66000,48000,18000,366.52815242,366.52815242,0,0,0,10,5
814103,273078.98983,0,0,0,7410,7410,7410,0,0,0,0,0,0,0,200000,200000,0,65668.989831,62800,0,62800,2868.9898311,2565.697067,0,303.29276416,0,10,5
814136,10561.070856,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,811.07085649,0,0,0,811.07085649,274.89611432,0,536.17474217,0,1,1
814466,37568.735067,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,18068.735067,17800,4800,13000,268.73506744,65.975067436,0,202.76,0,8,4
814532,162325.25815,35000,35000,0,72800,72800,72800,0,0,0,0,0,0,0,0,0,0,54525.258148,51000,0,51000,3525.2581484,91.632038106,0,3433.6261103,0,10,5
814546,25483.720029,0,0,0,400,10400,10400,0,-10000,0,0,-10000,0,10000,0,0,0,25083.720029,24000,0,24000,1083.7200288,36.652815242,118.87320086,928.19401267,0,6,3
814586,69511.524058,0,0,0,30368,30368,30368,0,0,0,0,0,0,0,0,0,0,39143.524058,38400,0,38400,743.5240582,73.305630485,0,670.21842771,0,10,5
814735,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
814738,13220,7000,7000,0,3220,2990,2990,0,230,230,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,2,1
814889,38605.497922,38600,37200,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4979222863,0,0,0,5.4979222863,5.4979222863,0,0,0,8,4
815135,29891.632038,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,5191.6320381,5100,0,5100,91.632038106,91.632038106,0,0,0,7,4
815136,30776.846782,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,6076.8467822,6000,0,6000,76.846782211,76.846782211,0,0,0,7,4
815192,42738.002047,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738.0020466,7800,0,7800,-2061.997953,13.109799534,0,0,2075.107753,8,4
815291,31458.644504,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,20000,20000,0,6058.6445044,6000,0,6000,58.644504388,58.644504388,0,0,0,7,4
815403,32921.153404,10920,10920,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,0,10821.153404,10800,0,10800,21.153403827,21.153403827,0,0,0,7,4
815411,40721.668389,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,6500,6500,0,16021.668389,16000,0,16000,21.668388958,21.668388958,0,0,0,8,4
815415,25360.988632,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8460.9886325,8400,0,8400,60.988632475,27.075454187,0,33.913178289,0,6,3
815416,48365.87525,0,0,0,29770,29770,29770,0,0,0,0,0,0,0,0,0,0,18595.87525,18000,0,18000,595.87525031,41.060675055,554.81457526,0,0,9,5
815465,15400,0,0,0,15400,15400,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
815511,17510.995845,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,8410.9958446,8400,0,8400,10.995844573,10.995844573,0,0,0,3,2
815523,27074.896114,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5074.8961143,4800,0,4800,274.89611432,274.89611432,0,0,0,6,3
815896,30203.665282,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,4203.6652815,4200,0,4200,3.6652815242,3.6652815242,0,0,0,7,4
815960,50202.166667,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202.1666667,7200,0,7200,2.1666667238,2.1666667238,0,0,0,9,5
816001,59956.034922,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,15000,15000,0,8556.0349222,8400,0,8400,156.03492218,156.03492218,0,0,0,10,5
816029,27995.665282,0,0,0,23192,23192,23192,0,0,0,0,0,0,0,0,0,0,4803.6652815,4800,0,4800,3.6652815242,3.6652815242,0,0,0,6,3
816139,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
816196,25622.297757,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9622.2977569,9600,0,9600,22.29775689,22.29775689,0,0,0,6,3
816249,22801.878953,15000,15000,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,1.8789525149,0,0,0,1.8789525149,1.8789525149,0,0,0,5,3
816383,13480,0,0,0,9880,9880,9880,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
816433,25601.893223,11000,11000,0,5000,0,0,0,5000,5000,0,0,0,0,0,0,0,9601.8932235,9600,0,9600,1.8932234582,1.8932234582,0,0,0,6,3
816585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
816781,9115.2554431,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,15.255443106,0,0,0,15.255443106,7.3305630485,7.9248800574,0,0,1,1
816816,23278.609039,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,8878.6090388,8800,0,8800,78.609038751,78.609038751,0,0,0,5,3
816827,40947.987075,16000,16000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,9947.9870746,9600,0,9600,347.98707464,70.804684387,0,277.18239025,0,8,4
816839,38887.800651,12000,12000,0,12200,13200,13200,0,-1000,0,0,-1000,0,1000,0,0,0,14687.800651,14600,5000,9600,87.8006513,64.829646464,22.971004837,0,0,8,4
816847,76125.081768,49000,49000,0,21000,21000,21000,0,0,0,0,0,0,0,0,0,0,6125.0817679,6000,0,6000,125.08176788,103.07895609,22.002811791,0,0,10,5
816897,41007.426384,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007.4263839,6000,0,6000,7.4263838747,7.4263838747,0,0,0,8,4
816919,24005.635807,12000,12000,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,5.6358073154,0,0,0,5.6358073154,5.6358073154,0,0,0,5,3
817160,12800,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,2,1
817180,35800,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,7,4
817204,12714,0,0,0,12714,12714,12714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
817276,20730.631636,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,5130.6316356,4800,0,4800,330.6316356,14.661126097,0,315.9705095,0,4,2
817402,42260.946348,38500,37000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.9463483,3600,0,3600,160.94634829,160.94634829,0,0,0,8,4
817480,26378.284853,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,4928.2848533,4800,0,4800,128.28485335,128.28485335,0,0,0,6,3
817487,52926.210056,18000,18000,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,6326.2100557,6000,0,6000,326.21005566,326.21005566,0,0,0,9,5
817675,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
817742,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
817747,22918.326408,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6018.3264076,6000,0,6000,18.326407621,18.326407621,0,0,0,5,3
817749,23426.890554,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,10426.890554,10400,0,10400,26.890553893,26.890553893,0,0,0,5,3
817842,7800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
817905,31170.7402,16900,16900,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4270.7401998,6600,0,6600,-2329.2598,22.528986514,0,0,2351.7887867,7,4
817967,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,4800,4800,0,4800,0,0,0,0,0,3,2
818057,21713.454107,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813.4541067,4800,0,4800,13.454106656,13.454106656,0,0,0,5,3
818064,19538.114867,0,0,0,13481,13481,13481,0,0,0,0,0,0,0,0,0,0,6057.114867,6000,0,6000,57.114867047,57.114867047,0,0,0,4,2
818290,12200,5200,5200,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,2,1
818345,64034.453766,1650,1650,0,15940,13000,13000,0,2940,2940,0,0,0,0,35572.340351,35572.340351,0,10872.113414,9200,0,9200,1672.1134144,331.34144979,0,1340.7719646,0,10,5
818425,49877.351672,0,0,0,36450,36450,35750,700,0,0,0,0,0,0,0,0,0,13427.351672,13200,6000,7200,227.35167232,25.654151101,0,201.69752122,0,9,5
818426,22460.945857,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,12060.945857,12000,6000,6000,60.945856883,60.945856883,0,0,0,5,3
818640,24800,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,5,3
819010,43017.313612,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6017.3136118,6000,0,6000,17.313611828,17.313611828,0,0,0,8,4
819031,16908.346658,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8.3466579238,0,0,0,8.3466579238,8.3466579238,0,0,0,3,2
819125,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,3300,3300,0,3300,0,0,0,0,0,4,2
819127,35205.810149,0,0,0,30385.651101,30385.651101,30385.651101,0,0,0,0,0,0,0,0,0,0,4820.1590484,4800,0,4800,20.159048383,20.159048383,0,0,0,7,4
819156,7807.5658007,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,7.5658006998,0,0,0,7.5658006998,7.5658006998,0,0,0,1,1
819168,15962.117931,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,3612.1179306,3600,0,3600,12.11793062,12.11793062,0,0,0,3,2
819330,6157.1324979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157.1324979,6000,0,6000,157.13249792,157.13249792,0,0,0,1,1
819350,40925.748207,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,8425.7482075,8400,0,8400,25.748207492,25.748207492,0,0,0,8,4
819433,8952.1991689,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,1802.1991689,1800,0,1800,2.1991689145,2.1991689145,0,0,0,1,1
819517,41443.798178,34500,34500,0,1800,0,0,0,1800,1800,0,0,0,0,0,0,0,5143.798178,9600,0,9600,-4456.201822,39.864976073,0,0,4496.0667981,8,4
819575,91804.100058,0,0,0,2400,2400,2400,0,0,0,0,0,0,0,70000,70000,0,19404.100058,27000,0,27000,-7595.899942,12.828485335,0,0,7608.7284276,10,5
819626,27770.30563,0,0,0,21697,21697,21697,0,0,0,0,0,0,0,0,0,0,6073.3056305,6000,0,6000,73.305630485,73.305630485,0,0,0,6,3
819653,37702.137277,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,10402.137277,10100,0,10100,302.13727707,183.26407621,118.87320086,0,0,8,4
819664,14422.987534,0,0,0,10790,10790,10790,0,0,0,0,0,0,0,0,0,0,3632.9875337,3600,0,3600,32.987533718,32.987533718,0,0,0,2,1
819693,21236.652815,21200,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.652815242,0,0,0,36.652815242,36.652815242,0,0,0,4,2
819831,25952.949419,17550,17550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8402.9494193,8400,0,8400,2.9494192933,2.9494192933,0,0,0,6,3
819972,19694.739217,0,0,0,12378,11928,11928,0,450,450,0,0,0,0,0,0,0,7316.7392165,7200,0,7200,116.73921655,116.73921655,0,0,0,4,2
820115,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,1,1
820171,22911.698692,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6011.6986918,6000,0,6000,11.698691818,11.698691818,0,0,0,5,3
820465,66454.979223,19000,19000,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,8454.9792229,8400,0,8400,54.979222863,54.979222863,0,0,0,10,5
820606,44962.3002,30000,30000,0,-700,0,0,0,-700,0,0,-700,0,700,0,0,0,15662.3002,15400,0,15400,262.3002004,164.67844812,0,97.621752274,0,9,5
820675,20447.311202,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.3112017,2160,0,2160,87.31120173,87.31120173,0,0,0,4,2
820697,37689.755026,24000,24000,0,4500,0,0,0,4500,0,4500,0,0,0,1300,1300,0,7889.7550262,7800,0,7800,89.755026171,32.66454125,0,57.090484921,0,8,4
820707,38329.660098,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829.6600981,2760,0,2760,69.660098078,121.5377919,0,0,51.877693824,8,4
820718,13593.782484,0,0,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,0,2413.7824838,2400,0,2400,13.782483823,13.782483823,0,0,0,2,1
820847,41233.458576,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7233.458576,7200,0,7200,33.458576049,33.458576049,0,0,0,8,4
820966,27191.834167,20000,20000,0,1500,0,0,0,1500,1500,0,0,0,0,0,0,0,5691.8341671,8400,0,8400,-2708.165833,58.644504388,0,0,2766.8103373,6,3
821008,38656.811864,29000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9656.8118636,9600,0,9600,56.811863626,56.811863626,0,0,0,8,4
821020,38141.063799,28500,26000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,9641.0637988,9600,0,9600,41.063798771,41.063798771,0,0,0,8,4
821170,58122.678813,0,0,0,40430,40430,40430,0,0,0,0,0,0,0,0,0,0,17692.678813,17600,0,17600,92.678813441,25.65697067,0,67.021842771,0,10,5
821350,58014.661126,24000,24000,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,18014.661126,18000,0,18000,14.661126097,14.661126097,0,0,0,10,5
821387,28040.318097,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7240.3180968,7200,0,7200,40.318096766,40.318096766,0,0,0,6,3
821489,9100,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
821713,17482.967287,0,0,0,13200,13200,13200,0,0,0,0,0,0,0,0,0,0,4282.9672868,4200,0,4200,82.967286813,68.986860246,13.980426567,0,0,3,2
821727,36692.385988,30000,30000,0,-2000,0,0,0,-2000,0,0,-2000,0,2000,0,0,0,8692.3859877,8400,0,8400,292.38598774,13.630997681,30.539551028,248.21543904,0,8,4
821770,30692.33744,0,0,0,25800,25800,25800,0,0,0,0,0,0,0,0,0,0,4892.3374397,4800,0,4800,92.337439675,50.024629138,42.312810537,0,0,7,4
821789,27633.063285,0,0,0,27600,27600,27600,0,0,0,0,0,0,0,0,0,0,33.063285011,0,0,0,33.063285011,33.063285011,0,0,0,6,3
