nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
827188,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,6000,6000,25.373691756,0,0,0,25.373691756,6025.3736918,22925.373692,0,0
827386,1,0,0,17160,0,0,0,0,0,0,17160,0,0,17160,0,0,0,0,25.65697067,0,0,0,25.65697067,25.65697067,17185.656971,0,0
827447,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,6503.6652815,0,0
827457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,7200,7200,219.91689145,0,0,0,219.91689145,7419.9168915,33419.916891,26000,0
827457,2,19500,400,0,0,0,0,0,0,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,0,0
827578,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,4500,0,2400,2400,25.65697067,0,0,0,25.65697067,2425.6569707,18625.656971,4500,0
827615,1,0,0,0,0,10200,0,0,0,0,0,0,10200,10200,0,0,0,0,2.1991689145,0,0,0,2.1991689145,2.1991689145,10202.199169,0,0
827639,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4800,4800,34.658975096,0,0,0,34.658975096,4834.6589751,15234.658975,0,0
827639,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
827647,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,9600,9600,85.479655144,0,0,0,85.479655144,9685.4796551,25285.479655,0,0
827647,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,18000,18000,0
827847,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,2.2300877041,0,0,0,2.2300877041,2.2300877041,11702.230088,0,0
827847,2,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,0,0,0,0,0,0,0,0,8190,0,0
828121,1,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,2880,2880,34.747777349,0,0,0,34.747777349,2914.7477773,14914.747777,0,0
828184,1,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
828184,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
850013,1,6400,0,0,0,0,0,0,0,6400,0,0,0,0,4000,0,4800,4800,14.661126097,0,0,0,14.661126097,4814.6611261,15214.661126,4000,0
850013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
850016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,8400,8400,7.3305630485,198.12200144,0,0,205.45256448,8605.4525645,23105.452564,0,14500
850016,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
850030,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,200,0,16800,16800,146.97778912,0,50.266382079,0,197.2441712,16997.244171,27197.244171,200,0
850030,2,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
850030,3,0,0,0,0,80,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,80,0,0
851025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,6000,6000,13.711923183,0,0,0,13.711923183,6013.7119232,31013.711923,25000,0
851151,1,0,0,22334,0,0,0,0,0,0,22334,0,0,22334,0,0,6000,6000,32.987533718,0,0,0,32.987533718,6032.9875337,28366.987534,0,0
851172,1,36000,1000,0,0,0,0,0,0,37000,0,0,0,0,0,0,24500,24500,10.995844573,0,0,6225.3232589,-6214.327414,18285.672586,55285.672586,0,0
851172,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
851172,3,0,0,0,0,0,350,0,0,0,0,0,350,350,0,0,0,0,0,0,0,0,0,0,350,0,0
851172,4,0,0,0,0,0,250,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,250,0,0
851493,1,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,0,0,12150,12150,77.235174178,47.18420179,0,0,124.41937597,12274.419376,20674.419376,0,0
851493,2,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,0,0,0,0,0,0,0,0,29900,0,0
851504,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,0,0,142.94597944,0,0,0,142.94597944,142.94597944,13792.945979,0,0
851504,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
851514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0.3665281524,0,0,0,0.3665281524,4800.3665282,4800.3665282,0,0
851514,2,17000,250,0,0,0,0,0,0,17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17250,0,0
851627,1,0,0,26800,0,0,0,0,0,0,26800,0,0,26800,0,5338.598216,7800,13138.598216,21.991689145,0,0,0,21.991689145,13160.589905,39960.589905,0,0
851672,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,4700,4700,66.16979098,0,0,0,66.16979098,4766.169791,17766.169791,0,0
851672,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
851693,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,4200,4200,10.995844573,0,0,0,10.995844573,4210.9958446,13310.995845,0,0
851699,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,9.1632038106,0,0,0,9.1632038106,9.1632038106,16009.163204,0,0
851703,1,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,4800,4800,68.540764503,0,0,0,68.540764503,4868.5407645,26968.540765,0,0
851703,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
851846,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4800,4800,18.326407621,0,0,0,18.326407621,4818.3264076,19118.326408,0,0
851846,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
851865,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,10800,10800,21.991689145,0,0,0,21.991689145,10821.991689,34221.991689,0,0
851874,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,9600,9600,7.3305630485,0,0,0,7.3305630485,9607.330563,21607.330563,0,0
851937,1,0,0,25100,0,0,0,0,4000,0,25100,-4000,-4000,21100,0,0,42200,42200,73.305630485,0,0,0,73.305630485,42273.30563,63373.30563,0,0
851968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,146.61126097,0,0,0,146.61126097,6146.611261,6146.611261,0,0
851968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,24000,0,24000
851982,1,15000,0,0,0,0,0,0,5000,15000,0,-5000,-5000,-5000,0,0,4800,4800,0,0,0,0,0,4800,14800,0,0
852021,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,9600,9600,17.704150491,0,0,0,17.704150491,9617.7041505,22617.70415,0,0
852021,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
852058,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,4500,4500,314.08920388,0,230.43673344,0,544.52593733,5044.5259373,29044.525937,0,0
852070,1,20400,1500,0,0,0,0,0,0,21900,0,0,0,0,0,0,6600,6600,40.321762048,0,0,1245.0646518,-1204.74289,5395.2571103,27295.25711,0,0
852074,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,2400,2400,36.652815242,0,0,0,36.652815242,2436.6528152,19336.652815,0,0
852115,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,9600,9600,146.61126097,0,33.510921386,0,180.12218235,9780.1221824,35780.122182,0,0
852115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,12000,0
852120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,5400,5400,119.12164954,0,67.021842771,0,186.14349231,5586.1434923,45586.143492,40000,0
852130,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,3000,3000,73.305630485,0,0,0,73.305630485,3073.3056305,26073.30563,0,0
852140,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,23200,0,0
852140,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
852204,1,0,0,8970,0,0,0,0,0,0,8970,0,0,8970,0,0,4200,4200,22.755930068,0,941.3186532,0,964.07458326,5164.0745833,14134.074583,0,0
852204,2,0,0,6630,0,0,0,0,0,0,6630,0,0,6630,0,0,0,0,0,0,0,0,0,0,6630,0,0
852283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,3.6652815242,0,0,0,3.6652815242,4803.6652815,4803.6652815,0,0
852283,5,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
852304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400,2400,0,0
852304,2,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
852321,1,9100,0,0,0,0,0,0,0,9100,0,0,0,0,0,0,3600,3600,183.1383073,0,0,0,183.1383073,3783.1383073,12883.138307,0,0
852321,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
852321,4,7800,0,7800,0,0,0,0,0,7800,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,15600,0,0
852330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0035182506,0,0,0,5.0035182506,5.0035182506,5.0035182506,0,0
852332,1,6300,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0
852332,3,0,0,3600,0,0,0,0,0,0,3600,0,0,3600,0,0,0,0,0,0,0,0,0,0,3600,0,0
852554,1,0,0,15376.817627,0,0,0,0,0,0,15376.817627,0,0,15376.817627,0,0,5400,5400,3.069266267,0,0,0,3.069266267,5403.0692663,20779.886893,0,0
852573,1,20500,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,4800,4800,2.7489611432,0,0,345.85129216,-343.102331,4456.897669,24956.897669,0,0
852574,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4800,4800,1433.125076,554.74160402,3159.705095,0,5147.571775,9947.571775,28147.571775,0,0
852574,3,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
852595,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,5400,5400,0,0,0,0,0,5400,11900,0,0
852658,1,14000,1269.6,0,0,0,0,0,6000,15269.6,0,-6000,-6000,-6000,0,0,0,0,0,0,0,0,0,0,9269.6,0,0
852762,1,0,0,0,0,0,0,0,500,0,0,-500,-500,-500,35000,0,24200,24200,84.301475057,39.624400287,512.2452988,0,636.17117415,24836.171174,59336.171174,35000,0
852762,2,0,0,13800,0,500,0,0,0,0,13800,0,500,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
853073,1,14500,2000,0,0,0,0,0,0,16500,0,0,0,0,0,0,6600,6600,90.586808403,0,5.1718970537,0,95.758705457,6695.7587055,23195.758705,0,0
853073,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
853175,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
853279,1,0,0,14400,0,0,0,0,0,0,14400,0,0,14400,0,0,7200,7200,1.695496071,0,0,0,1.695496071,7201.6954961,21601.695496,0,0
853296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,1.3030506957,0,0,0,1.3030506957,4201.3030507,4201.3030507,0,0
853296,2,0,0,8280,0,0,0,0,0,0,8280,0,0,8280,0,0,0,0,0,0,0,0,0,0,8280,0,0
853318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
853318,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
853352,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,0,0,19.473706694,0,0,0,19.473706694,19.473706694,13669.473707,0,0
853352,2,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,0,0,12350,0,0
853354,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4800,4800,6.3972142589,0,0,1037.5538765,-1031.156662,3768.8433378,19768.843338,0,0
853354,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
853565,1,0,0,24300,0,0,0,0,0,0,24300,0,0,24300,0,0,6000,6000,18.326407621,0,0,0,18.326407621,6018.3264076,30318.326408,0,0
853569,1,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,0,0,91.632038106,0,0,0,91.632038106,91.632038106,24791.632038,0,0
853617,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,4800,4800,95.29731963,0,0,0,95.29731963,4895.2973196,25695.29732,0,0
853617,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
853765,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,8400,8400,5.8805169331,0,171.7272217,0,177.60773863,8577.6077386,27577.607739,0,0
853801,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,7200,7200,109.95844573,594.36600431,210.64700633,0,914.97145637,8114.9714564,34114.971456,0,0
853849,1,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,6000,6000,16.493766859,0,0,0,16.493766859,6016.4937669,13556.493767,0,0
853854,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,2400,2400,0,0,0,0,0,2400,10460,0,0
853875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,13.338311856,0,0,0,13.338311856,3613.3383119,3613.3383119,0,0
853875,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
853911,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,35087.273383,0,9600,9600,36.834231637,0,0,0,36.834231637,9636.8342316,53824.107615,0,35087.273383
853911,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
853911,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33048.53666,0,0,0,0,0,0,0,0,0,33048.53666,0,33048.53666
854058,1,0,0,28246,2125,0,0,0,0,0,30371,0,0,30371,0,6840,15600,22440,212.58632841,0,174.42434581,0,387.01067422,22827.010674,53198.010674,0,0
854058,2,23000,1500,0,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,0,0
854058,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
854070,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,8400,8400,36.652815242,0,0,0,36.652815242,8436.6528152,23436.652815,0,0
854070,2,0,0,0,0,0,0,2500,0,0,0,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0
854074,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,9600,9600,205.19345557,59.436600431,0,0,264.630056,9864.630056,26114.630056,0,0
854074,2,0,0,15691,0,0,0,0,0,0,15691,0,0,15691,0,0,0,0,0,0,0,0,0,0,15691,0,0
854078,1,0,0,10690,0,0,0,0,0,0,10690,0,0,10690,0,0,0,0,5.4979222863,0,0,0,5.4979222863,5.4979222863,10695.497922,0,0
854081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,18400,18400,19.7192146,0,0,2075.107753,-2055.388538,16344.611462,25344.611462,9000,0
854081,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
854108,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,7800,7800,116.38947916,0,0,0,116.38947916,7916.3894792,26116.389479,0,0
854108,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
854112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,9600,9600,14.664791378,0,0,5187.7693824,-5173.104591,4426.895409,29426.895409,25000,0
854163,1,0,0,22750,0,0,0,0,0,0,22750,0,0,22750,0,0,7700,7700,25.65697067,0,56.968566356,0,82.625537025,7782.625537,30532.625537,0,0
854163,2,3000,0,7280,0,0,0,0,0,3000,7280,0,0,7280,0,0,0,0,0,0,0,0,0,0,10280,0,0
854188,1,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,6000,6000,18.326407621,0,0,0,18.326407621,6018.3264076,12258.326408,0,0
854188,2,0,0,20020,0,0,0,0,0,0,20020,0,0,20020,0,0,0,0,0,0,0,0,0,0,20020,0,0
854197,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,4800,4800,14.661126097,0,0,0,14.661126097,4814.6611261,16124.661126,0,0
854223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6.0028304538,0,0,0,6.0028304538,6006.0028305,6006.0028305,0,0
854223,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
854306,1,0,0,18525,0,0,0,0,0,0,18525,0,0,18525,0,0,6900,6900,14.661126097,0,244.15792772,0,258.81905382,7158.8190538,25683.819054,0,0
854306,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
854346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,3.6652815242,0,0,0,3.6652815242,3603.6652815,3603.6652815,0,0
854346,2,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
854346,3,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,0,0,8400,0,0
854352,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,7.849209983,0,0,0,7.849209983,3607.84921,11407.84921,0,0
854385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,34.814001127,0,0,0,34.814001127,1834.8140011,1834.8140011,0,0
854385,2,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,0,0
854393,1,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,3600,3600,8.2491590953,0,0,0,8.2491590953,3608.2491591,15608.249159,0,0
854406,1,0,0,0,0,0,0,0,400,0,0,-400,-400,-400,0,0,1200,1200,7.3305630485,0,0,0,7.3305630485,1207.330563,807.33056305,0,0
854406,2,0,0,14400,0,0,0,0,0,0,14400,0,0,14400,0,0,0,0,0,0,0,0,0,0,14400,0,0
854435,1,19000,500,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,1.4661126097,0,0,0,1.4661126097,1.4661126097,19501.466113,0,0
854435,3,19000,500,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0
854460,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,21000,0,0
854501,1,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,3000,3000,3.6652815242,0,0,0,3.6652815242,3003.6652815,11003.665282,0,0
854501,2,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
854534,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,11400,11400,29.322252194,0,0,0,29.322252194,11429.322252,27029.322252,0,0
854534,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
854535,1,12500,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0
854554,1,0,0,3200,0,0,0,0,0,0,3200,0,0,3200,0,0,9600,9600,0,0,0,0,0,9600,12800,0,0
854559,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,6000,6000,29.322252194,0,0,0,29.322252194,6029.3222522,26829.322252,0,0
854559,3,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
854592,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,7350,7350,0,0,0,0,0,7350,15150,0,0
854593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150,6150,0,0,0,0,0,6150,6150,0,0
854714,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,4830,4830,25.65697067,0,0,0,25.65697067,4855.6569707,11355.656971,0,0
854714,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
854730,1,30000,700,0,0,0,0,0,0,30700,0,0,0,0,0,0,4300,4300,44.956933676,0,693.79664869,0,738.75358237,5038.7535824,35738.753582,0,0
854730,2,3000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0
854762,1,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,-1000,0,6000,6000,0,0,0,0,0,6000,10850,-1000,0
854858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,0,4800,4800,21.991689145,0,0,0,21.991689145,4821.9916891,12521.991689,7700,0
854858,4,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,0,0,0,0,0,0,0,0,12480,0,0
854862,1,22000,1500,0,0,0,0,0,0,23500,0,0,0,0,0,10000,6800,16800,146.61126097,0,0,1383.4051686,-1236.793908,15563.206092,39063.206092,0,0
854862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
854970,1,0,0,12662,0,0,0,0,0,0,12662,0,0,12662,0,0,3600,3600,49.481300577,0,0,0,49.481300577,3649.4813006,16311.481301,0,0
855004,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,3900,3900,351.91854432,0,4110.8045484,0,4462.7230927,8362.7230927,24612.723093,0,0
855035,1,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,2600,2600,37.447372348,0,0,0,37.447372348,2637.4473723,10307.447372,0,0
855035,2,0,0,7280,0,0,0,0,0,0,7280,0,0,7280,0,0,0,0,0,0,0,0,0,0,7280,0,0
855035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
855088,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,5.8728296939,0,0,0,5.8728296939,5.8728296939,10405.87283,0,0
855111,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,6000,14400,20400,172.26823164,59.436600431,335.10921386,0,566.81404593,20966.814046,45966.814046,0,0
855111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,30000,30000,0
855135,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,5400,5400,219.91689145,0,0,0,219.91689145,5619.9168915,21219.916891,0,0
855135,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
855135,3,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
855181,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,13400,13400,52.805308868,0,0,0,52.805308868,13452.805309,34252.805309,0,0
855181,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
855238,1,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,6500,6500,218.08425069,0,0,1729.2564608,-1511.17221,4988.8277899,13988.82779,0,0
855238,2,9000,0,16900,0,0,0,0,0,9000,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,25900,0,0
855259,1,0,0,22230,0,0,0,0,0,0,22230,0,0,22230,0,0,10400,10400,65.975067436,0,33.510921386,0,99.485988822,10499.485989,32729.485989,0,0
855259,2,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,0,0,21450,0,0
855268,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,6000,6000,3.6652815242,0,0,0,3.6652815242,6003.6652815,19653.665282,0,0
855295,1,0,0,6708,0,0,0,0,0,0,6708,0,0,6708,0,0,11000,11000,25.65697067,0,0,0,25.65697067,11025.656971,17733.656971,0,0
855308,1,0,0,11856,0,0,0,0,0,0,11856,0,0,11856,0,0,7200,7200,29.322252194,0,0,0,29.322252194,7229.3222522,19085.322252,0,0
855308,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
855344,1,21500,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,5300,5300,10.995844573,0,0,0,10.995844573,5310.9958446,26810.995845,0,0
855344,2,16800,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0
855371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,14.661126097,0,0,0,14.661126097,6014.6611261,6014.6611261,0,0
855371,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
855371,3,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
855376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,16400,16400,54.979222863,79.248800574,0,0,134.22802344,16534.228023,36534.228023,20000,0
855376,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
855376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
855396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,20.234063245,0,0,0,20.234063245,7220.2340632,7220.2340632,0,0
855396,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
855396,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
855402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,73.305630485,0,0,2040.5226238,-1967.216993,2832.7830067,2832.7830067,0,0
855402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,28000,28000,0
855417,1,0,0,3770,0,0,0,0,0,0,3770,0,0,3770,0,0,1000,1000,0,0,0,0,0,1000,4770,0,0
855417,2,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0
